ID_REF	VALUE	5455178010_E.Avg_NBEADS	5455178010_E.BEAD_STDERR	5455178010_E.Detection Pval
ILMN_1651513	420.8353	18	22.73742	0
ILMN_3229770	310.5176	37	16.85352	0
ILMN_1711766	461.4453	37	19.11675	0
ILMN_1790710	93.75768	16	6.133827	0.738961
ILMN_1665538	278.8971	23	22.12752	0
ILMN_1791002	93.0308	23	4.888859	0.7532467
ILMN_1801391	106.0624	19	5.244349	0.3415585
ILMN_2291954	85.52075	18	3.043164	0.9220779
ILMN_1667371	112.2483	15	7.835061	0.2012987
ILMN_2345898	125.2384	28	6.71246	0.04025974
ILMN_2409720	106.6184	16	7.277525	0.3246753
ILMN_1673357	186.7144	32	7.959101	0
ILMN_1746784	407.9107	20	24.07097	0
ILMN_2397795	127.514	31	6.237902	0.02987013
ILMN_3234775	135.7358	22	10.53293	0.009090909
ILMN_1770768	119.5021	23	6.198025	0.08701298
ILMN_1760109	104.3394	14	7.972291	0.4012987
ILMN_2196078	99.1329	26	4.533765	0.5636364
ILMN_1710923	903.6652	17	74.69433	0
ILMN_1667224	99.79189	30	4.986757	0.5402597
ILMN_2227248	122.2732	20	9.614999	0.06363636
ILMN_1753353	289.6924	26	17.16974	0
ILMN_2055700	752.7393	29	26.13517	0
ILMN_1776112	117.353	17	8.125332	0.1207792
ILMN_1683670	104.5147	19	7.799183	0.3974026
ILMN_1712887	178.1985	24	12.4578	0.001298701
ILMN_1673637	103.3786	25	6.13027	0.4324675
ILMN_2063532	93.42564	32	4.83051	0.7493507
ILMN_1737323	74.80295	12	4.16993	1
ILMN_1792933	108.357	15	4.148651	0.2857143
ILMN_1712912	110.1461	17	6.982404	0.2532468
ILMN_1677240	90.51678	28	4.024671	0.8194805
ILMN_1732489	148.7809	34	5.869434	0.001298701
ILMN_2251020	105.2445	18	6.552437	0.3714286
ILMN_1741165	80.93727	24	2.686979	0.974026
ILMN_1735737	90.08017	24	4.199343	0.8298701
ILMN_1745034	214.2368	19	12.74442	0
ILMN_1688162	117.1505	21	8.018547	0.1233766
ILMN_2059452	290.8132	25	14.93419	0
ILMN_1720996	350.5811	10	26.17386	0
ILMN_1679011	238.1725	29	9.814395	0
ILMN_2084059	172.4384	24	10.56937	0.001298701
ILMN_1811835	128.2614	19	10.48307	0.02857143
ILMN_2129910	100.5971	22	4.990613	0.5168831
ILMN_1767992	141.4292	37	5.102915	0.006493506
ILMN_2266573	82.2462	25	3.041065	0.9584416
ILMN_1753254	102.7737	9	12.80486	0.4467532
ILMN_1762529	122.0263	25	7.245889	0.06493507
ILMN_1695962	448.111	12	42.39709	0
ILMN_1802131	113.4376	28	6.265658	0.174026
ILMN_2204430	129.0954	23	9.565469	0.02467532
ILMN_1792744	127.4521	18	8.146992	0.02987013
ILMN_1658519	90.09879	16	1.813048	0.8285714
ILMN_1796243	76.58781	22	3.760292	0.9948052
ILMN_1675488	95.55846	32	5.095864	0.6688312
ILMN_1663723	103.3487	18	7.901875	0.4337662
ILMN_1676192	88.15237	26	3.67232	0.8714285
ILMN_2197659	87.6644	26	4.066523	0.8857143
ILMN_1805561	115.6436	24	4.673627	0.138961
ILMN_1664320	84.09241	23	4.541564	0.9415584
ILMN_1652857	86.49343	27	4.675386	0.9116883
ILMN_2211739	109.2844	26	6.255217	0.2675325
ILMN_2085862	1149.686	20	49.54116	0
ILMN_2076463	7859.574	17	297.9708	0
ILMN_1679731	4036.003	19	176.9898	0
ILMN_1757052	102.812	20	6.354472	0.4467532
ILMN_1782938	82.39713	16	4.504476	0.9532468
ILMN_2115777	96.15918	23	3.89221	0.648052
ILMN_2180929	7843.836	32	317.5223	0
ILMN_1740076	112.8669	26	7.592209	0.1844156
ILMN_1714252	115.6262	25	7.246985	0.138961
ILMN_1736546	120.0468	17	10.70091	0.08181818
ILMN_2227385	91.08642	23	4.272316	0.8025974
ILMN_1703886	116.6069	30	5.689525	0.125974
ILMN_2364022	2211.47	20	111.7589	0
ILMN_2102069	99.93225	24	6.573167	0.5376623
ILMN_1804673	116.4582	24	6.904802	0.1298701
ILMN_1803720	112.7544	33	4.927592	0.1857143
ILMN_1755649	135.1694	34	6.083569	0.009090909
ILMN_1729691	112.0322	24	6.912881	0.2142857
ILMN_1810053	87.37305	18	2.861524	0.8922078
ILMN_1731165	90.9546	26	5.682004	0.8064935
ILMN_1732410	110.3578	24	6.840849	0.2441558
ILMN_1722716	109.8805	22	5.899983	0.2558441
ILMN_1773586	105.7238	26	5.08384	0.3467532
ILMN_1690979	92.53404	29	5.007952	0.7688312
ILMN_1720461	102.2666	21	6.153792	0.4688312
ILMN_1684434	87.89211	14	6.23294	0.8766234
ILMN_3251399	100.5955	19	4.615829	0.5168831
ILMN_1666904	91.41478	20	4.704329	0.7961039
ILMN_1770629	99.51014	12	5.047232	0.5506493
ILMN_1767842	82.74561	27	3.670716	0.951948
ILMN_1785405	111.613	30	6.15178	0.2181818
ILMN_2172890	101.4756	24	3.855535	0.4909091
ILMN_1786785	116.8127	22	7.315007	0.1246753
ILMN_2070003	88.59544	21	4.283642	0.8662338
ILMN_2180171	77.06436	29	2.904996	0.9935065
ILMN_1698996	114.3108	21	5.262676	0.1649351
ILMN_2201668	191.1602	26	16.86489	0
ILMN_1716359	124.84	16	11.82037	0.04285714
ILMN_1658917	86.40958	23	3.441686	0.9142857
ILMN_1785380	91.26408	26	4.135355	0.8
ILMN_1738552	87.08022	26	2.327062	0.9
ILMN_1656904	147.5283	29	8.244615	0.001298701
ILMN_1707720	344.2135	21	17.2233	0
ILMN_2171471	85.44849	14	5.815018	0.9220779
ILMN_1704629	111.5113	23	7.671366	0.2207792
ILMN_1672662	977.8506	39	28.75242	0
ILMN_1813763	114.7596	22	5.989304	0.1532468
ILMN_1715742	115.9989	15	8.518887	0.1376623
ILMN_1675597	109.1085	20	7.701528	0.2714286
ILMN_1768278	95.39531	27	3.893372	0.674026
ILMN_2189815	93.76378	23	5.258058	0.738961
ILMN_1772557	102.1218	25	4.496781	0.474026
ILMN_1797119	119.9882	32	6.299039	0.08311688
ILMN_1735386	93.42362	25	3.815688	0.7493507
ILMN_2408748	105.2241	23	4.911938	0.3714286
ILMN_1662154	103.1776	13	6.150433	0.4376623
ILMN_1766083	91.24364	20	4.868636	0.8012987
ILMN_1777665	91.79923	28	2.455275	0.7818182
ILMN_1700417	111.0008	20	5.207721	0.2298701
ILMN_1730639	92.38233	21	7.073476	0.7688312
ILMN_1763609	80.21135	29	3.575932	0.9779221
ILMN_1748738	97.05505	22	3.492683	0.625974
ILMN_1653200	104.7106	29	4.513612	0.3857143
ILMN_1724902	94.07157	26	3.418298	0.7246753
ILMN_2382505	101.9039	29	3.559585	0.4805195
ILMN_1691048	73.69894	19	3.360994	1
ILMN_1762410	99.48218	27	5.164801	0.5506493
ILMN_1715972	136.2015	22	10.23269	0.009090909
ILMN_2334193	88.67618	18	5.365458	0.864935
ILMN_3239050	131.3651	14	14.16971	0.02077922
ILMN_3227263	166.7995	26	11.92653	0.001298701
ILMN_3249105	110.3417	22	6.038807	0.2441558
ILMN_1740676	93.93515	14	5.726762	0.7311688
ILMN_2048477	98.47417	18	7.655149	0.5857143
ILMN_2048478	85.64693	23	3.42721	0.9207792
ILMN_2050911	114.3346	19	9.074399	0.1649351
ILMN_1685057	110.6507	15	8.341279	0.2376623
ILMN_1699357	88.76673	20	4.032745	0.8623376
ILMN_2405391	118.4883	26	7.465143	0.1051948
ILMN_2390017	100.1683	17	6.820754	0.5311688
ILMN_1797391	81.16885	12	2.036728	0.9727273
ILMN_2353117	131.556	23	10.11568	0.01948052
ILMN_1706615	109.1673	22	6.982677	0.2688312
ILMN_1783756	82.96658	18	4.880784	0.9493507
ILMN_2232339	98.86813	29	4.938835	0.5714286
ILMN_1777657	107.4296	14	8.52549	0.3038961
ILMN_1760950	102.9632	25	3.232497	0.4454545
ILMN_2376553	102.3239	18	4.754121	0.4688312
ILMN_1655272	89.79614	21	3.717708	0.8363636
ILMN_1746578	245.1479	19	12.88299	0
ILMN_1666361	91.21906	20	2.952377	0.8012987
ILMN_1788118	94.58759	19	1.616911	0.7038961
ILMN_1747395	115.8235	28	4.884716	0.1376623
ILMN_1711826	129.383	22	11.5677	0.02467532
ILMN_1663519	92.87389	24	2.993355	0.7584416
ILMN_1815949	105.3983	23	5.129123	0.3649351
ILMN_1675391	98.77578	17	5.976416	0.5714286
ILMN_2370738	94.6904	22	6.296311	0.6948052
ILMN_1786045	89.87557	17	6.368608	0.8350649
ILMN_1701655	381.0658	19	15.81386	0
ILMN_1813671	260.6335	33	10.62405	0
ILMN_1804090	117.6792	19	7.593087	0.1194805
ILMN_1664168	224.9596	27	11.62323	0
ILMN_1788053	97.18691	23	4.264434	0.625974
ILMN_1668012	259.4358	29	10.7858	0
ILMN_1743770	331.0513	17	22.33483	0
ILMN_2347044	123.0368	19	6.15998	0.05714286
ILMN_1667670	142.5582	25	6.316504	0.003896104
ILMN_2070013	84.53722	33	3.224856	0.9324675
ILMN_2115421	120.3074	31	5.662097	0.07792208
ILMN_1806032	143.5612	14	12.18925	0.002597403
ILMN_1737312	230.1743	30	12.21659	0
ILMN_1754864	102.8858	24	5.662811	0.4467532
ILMN_1666553	891.0811	19	46.68151	0
ILMN_1813670	96.64776	20	4.909652	0.6337662
ILMN_1667429	147.8936	26	8.724484	0.001298701
ILMN_1741392	391.6582	19	29.52984	0
ILMN_1783060	162.4064	14	20.70055	0.001298701
ILMN_1780417	102.282	29	6.243324	0.4688312
ILMN_1687958	190.0608	9	10.701	0
ILMN_1679949	207.9785	29	9.319281	0
ILMN_1665838	106.2659	11	7.932519	0.3337662
ILMN_1711838	196.3122	17	10.44429	0
ILMN_1752639	106.7455	32	4.093373	0.3194805
ILMN_1791728	855.7818	24	33.09314	0
ILMN_1811235	113.1971	18	6.384573	0.1779221
ILMN_1664748	116.1183	16	9.045177	0.1324675
ILMN_2327947	139.7343	30	6.528914	0.006493506
ILMN_1659894	137.4305	26	6.299168	0.007792208
ILMN_1750981	148.4866	21	7.73787	0.001298701
ILMN_1768251	99.27492	15	5.685488	0.5571429
ILMN_1777976	116.2828	17	7.46685	0.1298701
ILMN_1698726	89.53622	24	3.317785	0.8402597
ILMN_1790472	824.6383	27	30.41681	0
ILMN_2350801	112.0692	24	4.894632	0.2116883
ILMN_1697544	116.2378	23	5.637465	0.1311688
ILMN_1788498	109.5614	21	6.298307	0.2623377
ILMN_1782890	6089.45	20	274.2796	0
ILMN_2332713	3818.567	22	129.2046	0
ILMN_1720703	94.92535	18	6.093586	0.6831169
ILMN_1725692	94.21813	20	5.402264	0.7194805
ILMN_1669846	102.429	19	5.808708	0.4636364
ILMN_1683212	83.34024	14	4.068814	0.9480519
ILMN_1685974	127.192	19	8.283199	0.02987013
ILMN_1709399	108.4785	32	5.554931	0.2831169
ILMN_1724612	103.7357	24	5.499967	0.425974
ILMN_1766528	179.9674	15	9.213271	0
ILMN_1715969	97.79776	20	5.237253	0.6064935
ILMN_1781231	158.2354	27	7.492464	0.001298701
ILMN_1743911	465.8205	24	15.88971	0
ILMN_2211780	617.0174	29	16.16986	0
ILMN_1681670	217.9521	21	9.179891	0
ILMN_1752270	116.1599	23	5.272374	0.1324675
ILMN_2054362	191.7118	15	10.16139	0
ILMN_1708398	102.8554	23	4.880821	0.4467532
ILMN_2222880	309.0399	26	14.23099	0
ILMN_1763464	123.8496	18	8.433358	0.04675325
ILMN_2142284	480.8968	23	33.48373	0
ILMN_1662097	139.4654	27	9.560599	0.006493506
ILMN_1810514	615.1908	22	23.79266	0
ILMN_1810727	128.0342	24	7.750884	0.02987013
ILMN_2371397	106.2667	23	5.142972	0.3337662
ILMN_1720311	468.1375	24	22.47462	0
ILMN_1774062	9339.601	31	244.2711	0
ILMN_3240838	1868.057	30	104.7398	0
ILMN_1794225	110.4852	22	6.106978	0.2441558
ILMN_1700379	92.04622	27	4.643206	0.7753247
ILMN_1808306	110.6685	33	4.869078	0.2376623
ILMN_2391169	94.13166	25	5.371472	0.7220779
ILMN_1732371	93.81108	25	4.392258	0.7376623
ILMN_1755016	119.7213	27	7.690537	0.08571429
ILMN_1770556	102.1095	18	4.894923	0.474026
ILMN_1667877	111.364	12	8.09241	0.2220779
ILMN_1739751	118.7561	27	6.92228	0.09740259
ILMN_1672930	92.56268	19	5.473291	0.7675325
ILMN_1801491	147.9108	25	8.942292	0.001298701
ILMN_1760087	82.64469	15	3.730251	0.951948
ILMN_1652465	87.87696	22	4.351592	0.8779221
ILMN_1796154	94.67065	16	6.039411	0.7
ILMN_1757958	114.6891	18	9.821316	0.1545455
ILMN_1717710	107.2109	24	5.523208	0.3064935
ILMN_1785252	379.1513	30	13.93802	0
ILMN_2292686	110.4198	20	4.959221	0.2441558
ILMN_2391900	120.7696	21	7.843493	0.07402597
ILMN_1715850	88.41294	25	3.612525	0.8675325
ILMN_1705172	117.5775	14	8.822215	0.1194805
ILMN_1755843	132.6361	24	7.336148	0.01558442
ILMN_1656849	96.02902	17	6.210833	0.651948
ILMN_2394210	106.8091	29	5.702541	0.3194805
ILMN_1672575	105.469	22	4.813369	0.361039
ILMN_1726081	79.75159	18	6.302131	0.9818182
ILMN_1683102	77.49821	22	2.977442	0.9922078
ILMN_2415277	91.66255	23	3.866963	0.7857143
ILMN_1787718	145.1013	32	4.612191	0.001298701
ILMN_1700831	99.29927	22	3.478268	0.5571429
ILMN_1719627	344.9141	24	15.97895	0
ILMN_1655039	96.80344	13	7.063336	0.6298701
ILMN_1725366	90.6863	21	4.447721	0.8168831
ILMN_2377199	77.80598	17	2.633046	0.9922078
ILMN_1741592	115.4293	23	6.471033	0.138961
ILMN_1713246	113.5877	27	6.244884	0.1701299
ILMN_1739925	102.1747	19	6.485945	0.4727273
ILMN_1815165	112.523	27	6.783823	0.1935065
ILMN_1801886	110.714	24	6.752273	0.2363636
ILMN_1741014	88.20825	26	2.165052	0.8701299
ILMN_2279377	135.3128	19	10.92548	0.009090909
ILMN_1723971	116.4633	25	3.516449	0.1298701
ILMN_2338963	113.8879	21	3.025131	0.1675325
ILMN_1730809	115.9632	16	4.435416	0.1376623
ILMN_1717326	144.6528	20	9.589759	0.001298701
ILMN_2325056	103.9308	27	6.281247	0.4142857
ILMN_1801377	225.1471	19	17.33568	0
ILMN_1659027	1901.564	30	96.35094	0
ILMN_1663351	90.48475	20	5.155446	0.8207792
ILMN_2120247	101.3963	21	4.836359	0.4961039
ILMN_2265759	104.3086	12	4.610215	0.4012987
ILMN_1809248	98.75243	10	5.169933	0.574026
ILMN_1748090	94.16754	18	4.926699	0.7207792
ILMN_1767717	93.1008	26	3.168353	0.7532467
ILMN_1766261	110.5912	18	7.163692	0.2402597
ILMN_1741502	104.217	14	7.812953	0.4025974
ILMN_1668865	91.57395	23	2.840172	0.787013
ILMN_1755720	89.51682	19	4.668756	0.8415585
ILMN_1775708	736.6753	19	27.65752	0
ILMN_1782545	95.85608	19	5.663239	0.6597403
ILMN_1740430	137.9318	28	7.553751	0.007792208
ILMN_1671337	144.119	24	6.821925	0.001298701
ILMN_1778321	682.5684	38	31.76469	0
ILMN_1707370	93.08902	25	3.916801	0.7532467
ILMN_1724609	302.4655	21	11.17085	0
ILMN_1723803	97.36055	18	6.012722	0.6194805
ILMN_1738406	93.43679	19	3.772453	0.7493507
ILMN_1668312	126.9122	20	6.438774	0.03246753
ILMN_1745021	110.7753	26	4.250888	0.2363636
ILMN_2067852	115.5439	18	8.573761	0.138961
ILMN_1783672	100.6943	24	5.10477	0.5168831
ILMN_1785549	97.37078	21	6.69218	0.6194805
ILMN_2415421	91.5118	19	4.644006	0.7883117
ILMN_1805807	113.6311	18	6.874551	0.1701299
ILMN_1653098	98.54797	14	3.457478	0.5818182
ILMN_2191167	76.05202	17	2.835896	0.9961039
ILMN_1709728	277.7987	11	26.80549	0
ILMN_2258471	130.8283	18	4.302076	0.02337662
ILMN_1664153	282.7958	18	14.95537	0
ILMN_1732079	121.6284	21	6.045377	0.06623377
ILMN_2151168	109.185	26	4.662297	0.2688312
ILMN_1699365	112.8022	19	6.312165	0.1857143
ILMN_1789999	518.0002	18	27.39669	0
ILMN_1774869	87.69493	21	2.22977	0.8844156
ILMN_1799128	404.8494	26	22.21905	0
ILMN_1804562	215.7218	27	14.82825	0
ILMN_1758938	276.4475	15	12.32267	0
ILMN_1697512	483.7126	20	31.4757	0
ILMN_1702683	229.1905	23	14.22927	0
ILMN_1659991	96.76762	22	4.227888	0.6311688
ILMN_2184109	126.2573	23	8.015132	0.03506494
ILMN_1654594	116.2181	26	7.345645	0.1324675
ILMN_1754053	86.21794	19	4.415777	0.9181818
ILMN_1741440	410.2292	18	23.56286	0
ILMN_1742731	467.3618	25	19.76807	0
ILMN_2391931	96.51986	21	5.266753	0.6376624
ILMN_1798885	148.0381	14	7.372625	0.001298701
ILMN_1792135	89.09032	19	3.978785	0.851948
ILMN_1653429	210.767	19	10.41593	0
ILMN_2105966	452.1544	29	21.46974	0
ILMN_1709817	430.4694	24	25.31789	0
ILMN_1727840	564.2059	19	37.2431	0
ILMN_1789001	555.5084	20	23.5284	0
ILMN_1682910	197.2779	30	13.55791	0
ILMN_1697959	144.5166	22	7.672956	0.001298701
ILMN_1680104	324.2236	25	12.45428	0
ILMN_1754235	437.7383	22	21.22595	0
ILMN_2358914	196.3842	17	12.25884	0
ILMN_1776542	107.0383	18	5.31949	0.3142857
ILMN_2057768	103.4863	15	5.411071	0.4311688
ILMN_1706571	107.8008	22	6.240106	0.2961039
ILMN_1702419	83.91604	16	2.605739	0.9428571
ILMN_3251379	298.5178	25	18.12967	0
ILMN_2059173	916.355	25	42.83305	0
ILMN_1752333	370.5854	16	26.66728	0
ILMN_1651209	105.7544	25	4.599592	0.3467532
ILMN_1749521	289.4254	16	14.90382	0
ILMN_1803728	119.0502	17	8.892203	0.09350649
ILMN_1749848	118.2724	24	6.239792	0.1077922
ILMN_2075189	155.8149	23	7.690708	0.001298701
ILMN_1790577	152.7769	27	6.765592	0.001298701
ILMN_1794959	95.62963	25	5.58481	0.6675324
ILMN_1814797	517.6069	18	24.74005	0
ILMN_1675873	128.4277	29	5.333984	0.02857143
ILMN_1733864	93.26273	32	3.879213	0.7519481
ILMN_2206554	182.3078	12	12.80894	0
ILMN_2124471	105.6126	24	3.961323	0.3532467
ILMN_1793182	92.27312	22	4.755262	0.7714286
ILMN_2190007	85.65905	21	4.17389	0.9207792
ILMN_1771509	96.23777	24	4.466654	0.6454545
ILMN_2082324	208.1677	20	12.32276	0
ILMN_1687495	278.2379	18	15.95807	0
ILMN_2201413	89.77077	23	6.842016	0.8363636
ILMN_2307598	158.8083	16	11.34331	0.001298701
ILMN_1779979	121.2981	21	7.640095	0.06753246
ILMN_1686535	102.6654	22	5.00891	0.448052
ILMN_1678678	474.4485	28	18.65813	0
ILMN_2266948	100.4143	22	7.42485	0.5233766
ILMN_1769911	703.0543	20	34.02105	0
ILMN_2277419	113.2462	22	5.643722	0.1779221
ILMN_2377093	97.74585	22	4.925727	0.6090909
ILMN_1759743	208.216	22	11.94441	0
ILMN_1709635	109.4754	19	7.802914	0.2636364
ILMN_1651799	1602.964	24	70.85257	0
ILMN_1672382	94.10634	26	3.137624	0.7233766
ILMN_1794890	113.5192	19	6.208499	0.1714286
ILMN_1695058	297.3716	29	19.57274	0
ILMN_1696622	151.6666	12	12.08663	0.001298701
ILMN_1784105	105.795	24	4.461357	0.3467532
ILMN_2284077	125.3433	22	8.391858	0.03896104
ILMN_1773643	195.3775	26	8.643667	0
ILMN_2116714	766.2548	27	42.76743	0
ILMN_1656129	327.8523	33	11.70832	0
ILMN_1742705	140.4003	26	7.218363	0.006493506
ILMN_1718949	87.80472	24	3.523512	0.8779221
ILMN_1730937	120.1337	27	7.0674	0.08181818
ILMN_1764629	100.3295	29	4.071676	0.525974
ILMN_1810025	85.91634	25	3.700183	0.9181818
ILMN_1710543	179.1688	16	10.25297	0
ILMN_2234970	762.4562	26	25.72541	0
ILMN_1746986	114.5247	23	8.049536	0.161039
ILMN_1694801	99.62609	12	13.60431	0.5454546
ILMN_1715668	87.71134	17	5.726713	0.8844156
ILMN_1706386	142.77	20	8.479808	0.003896104
ILMN_1794951	116.6489	17	8.738688	0.125974
ILMN_2143566	211.594	24	10.70751	0
ILMN_1750394	258.3841	29	12.92151	0
ILMN_2383077	140.9561	22	7.963764	0.006493506
ILMN_1778053	120.3558	21	7.256237	0.07792208
ILMN_2233539	87.02931	15	3.90402	0.9038961
ILMN_1695316	170.3892	20	8.927707	0.001298701
ILMN_1756878	137.5522	15	8.55856	0.007792208
ILMN_1754247	95.49812	21	5.808146	0.6714286
ILMN_1679041	226.1554	20	11.03633	0
ILMN_2317658	272.687	30	9.936436	0
ILMN_1726456	979.9267	37	37.04473	0
ILMN_2053103	100.134	17	7.569595	0.5324675
ILMN_1761833	122.9183	26	7.341908	0.05714286
ILMN_1656186	142.6816	18	9.122168	0.003896104
ILMN_1747197	211.5557	24	11.06248	0
ILMN_1739885	488.3366	25	25.80782	0
ILMN_1808152	81.40215	20	3.647226	0.9701298
ILMN_2356111	550.6653	15	14.90254	0
ILMN_1780924	122.8649	14	11.62896	0.05714286
ILMN_1787127	418.4694	23	27.25209	0
ILMN_2330307	366.841	26	20.95926	0
ILMN_1762319	104.2469	23	6.9703	0.4012987
ILMN_1658407	579.4636	26	36.20614	0
ILMN_1672553	90.34585	20	3.97884	0.825974
ILMN_1700695	851.2639	29	27.92778	0
ILMN_1758673	254.4857	14	14.55967	0
ILMN_1771987	1489.598	25	28.45265	0
ILMN_1658498	92.13548	26	3.662081	0.774026
ILMN_1730977	112.2347	20	6.210093	0.2012987
ILMN_2274775	9026.975	15	335.1954	0
ILMN_1719250	108.3419	21	6.793199	0.2857143
ILMN_1744003	111.7368	16	9.908212	0.2168831
ILMN_2324162	93.39873	14	6.460873	0.7506493
ILMN_1754926	92.40848	16	4.998366	0.7688312
ILMN_2320391	110.0789	18	6.990686	0.2532468
ILMN_2246188	98.09961	21	5.651123	0.5987013
ILMN_1685259	110.8128	20	6.748669	0.2350649
ILMN_1654165	100.242	25	3.628576	0.5285714
ILMN_1726114	107.8961	23	5.281421	0.2948052
ILMN_1745778	144.9922	31	7.761014	0.001298701
ILMN_2391976	104.6182	22	5.841582	0.3922078
ILMN_1673681	116.3293	25	4.647989	0.1298701
ILMN_1707585	90.36851	15	4.081986	0.825974
ILMN_1658639	209.1762	20	9.723335	0
ILMN_1670325	121.4449	26	4.193224	0.06753246
ILMN_1693912	95.3223	18	4.654006	0.6753247
ILMN_3247587	175.7409	25	7.341967	0.001298701
ILMN_1772809	102.6748	18	5.583878	0.448052
ILMN_1748779	80.97255	17	1.822953	0.974026
ILMN_1735156	99.5192	19	4.994304	0.5493507
ILMN_1750876	153.4263	25	5.680623	0.001298701
ILMN_2078389	155.149	24	8.143686	0.001298701
ILMN_1793630	99.15221	17	7.239312	0.5597402
ILMN_1810346	91.61794	20	4.154143	0.7857143
ILMN_2184556	98.46415	16	5.394544	0.5857143
ILMN_1734897	100.1133	24	4.928017	0.5337662
ILMN_2273224	640.3214	33	21.13362	0
ILMN_2369571	98.16548	17	8.171188	0.5974026
ILMN_1667750	95.71707	16	4.299323	0.6649351
ILMN_2200917	309.7735	26	12.81368	0
ILMN_1808354	110.9038	14	3.7202	0.2324675
ILMN_1738300	85.79803	12	4.617918	0.9181818
ILMN_2303669	94.93011	21	4.807503	0.6831169
ILMN_1748979	89.68485	19	5.713661	0.8389611
ILMN_1681526	126.041	21	8.449072	0.03506494
ILMN_1658806	109.6613	25	4.488915	0.261039
ILMN_1709637	121.6532	10	9.92804	0.06623377
ILMN_1751232	110.2955	17	7.779577	0.2454545
ILMN_1691503	115.838	20	7.484314	0.1376623
ILMN_2412849	125.6637	26	8.647318	0.03636364
ILMN_2228780	133.4974	18	10.18693	0.01298701
ILMN_3307836	109.2912	16	8.816913	0.2675325
ILMN_2411317	87.64391	27	4.463772	0.887013
ILMN_1734676	82.2811	14	3.186874	0.9558442
ILMN_2296510	123.0423	34	5.893807	0.05714286
ILMN_2070102	95.71377	28	4.147738	0.6649351
ILMN_1666972	99.11376	25	4.509255	0.5636364
ILMN_1787813	118.8293	24	5.755403	0.0948052
ILMN_1678650	94.13115	26	3.522507	0.7220779
ILMN_1711275	87.01763	28	4.479323	0.9051948
ILMN_1741054	595.2506	16	30.48343	0
ILMN_1803748	87.62903	17	5.34887	0.8883117
ILMN_1811221	192.4753	21	13.1951	0
ILMN_1748366	117.9193	23	7.567144	0.112987
ILMN_2171588	120.9817	18	8.387446	0.07012987
ILMN_1744191	104.0414	15	6.913577	0.4116883
ILMN_1772482	82.73397	21	4.231283	0.951948
ILMN_1704446	113.7629	23	6.707587	0.1701299
ILMN_1798577	102.8884	25	5.994603	0.4467532
ILMN_1780831	101.2404	15	4.212492	0.4961039
ILMN_1707710	103.8288	22	5.379069	0.4207792
ILMN_1706813	89.33424	25	3.71624	0.8441558
ILMN_1810533	91.53652	21	5.393686	0.7883117
ILMN_1659166	101.5089	26	4.899691	0.4883117
ILMN_2291083	96.40046	20	6.899469	0.6415585
ILMN_1723287	126.5624	24	8.405286	0.03376623
ILMN_1723837	90.99609	20	4.224916	0.8064935
ILMN_1813964	87.48817	26	3.016752	0.8896104
ILMN_1724021	97.01666	25	4.889085	0.625974
ILMN_1765607	91.6257	18	4.441206	0.7857143
ILMN_1687986	122.0657	18	7.022002	0.06493507
ILMN_2324109	91.98459	25	4.559465	0.7766234
ILMN_1698585	118.8383	27	6.45673	0.0948052
ILMN_2105797	81.7745	20	4.43369	0.9636363
ILMN_1683694	94.29607	25	5.367126	0.7168831
ILMN_1739284	105.8815	30	6.436508	0.3454545
ILMN_1673586	184.8688	16	10.01296	0
ILMN_1780222	109.9695	23	4.779249	0.2558441
ILMN_1806349	95.58715	23	5.271305	0.6688312
ILMN_2252701	116.317	20	9.04989	0.1298701
ILMN_1714445	115.4082	35	4.8582	0.138961
ILMN_1754262	103.6266	25	5.964448	0.4285714
ILMN_1683859	359.7885	34	13.14266	0
ILMN_1681087	88.4941	27	3.310364	0.8675325
ILMN_1655229	191.4863	24	7.360839	0
ILMN_1680032	106.6008	21	6.379311	0.325974
ILMN_1676602	76.18821	27	2.906492	0.9961039
ILMN_1711451	107.4018	22	5.738999	0.3038961
ILMN_1685830	91.35698	34	3.656507	0.7961039
ILMN_1781400	90.26534	27	5.136322	0.825974
ILMN_2401457	85.14024	27	3.270396	0.925974
ILMN_1660730	103.1037	22	5.619993	0.438961
ILMN_1774229	97.38625	24	3.084332	0.6194805
ILMN_1720373	3434.747	38	99.70437	0
ILMN_2193553	98.72659	19	4.84181	0.574026
ILMN_1729367	91.31229	30	4.160752	0.7974026
ILMN_1812559	282.6106	23	17.6312	0
ILMN_2324561	202.7793	23	8.944782	0
ILMN_1692049	180.8283	17	16.34562	0
ILMN_1810275	108.9349	20	5.257357	0.274026
ILMN_1695093	84.85174	18	4.18229	0.9298701
ILMN_1747397	103.9142	18	6.549986	0.4155844
ILMN_1807894	95.91718	22	5.286947	0.6571429
ILMN_1735445	97.55576	16	6.44596	0.6116883
ILMN_1699520	103.835	23	7.542174	0.4207792
ILMN_1698846	99.3958	23	4.328315	0.5532467
ILMN_1770987	107.8619	17	8.993845	0.2961039
ILMN_1696056	95.75951	29	4.095038	0.6623377
ILMN_1712023	82.50135	19	4.239538	0.951948
ILMN_1800425	238.208	21	13.27738	0
ILMN_1711111	104.3927	26	6.116945	0.4
ILMN_2222930	98.41493	28	4.562942	0.587013
ILMN_1753129	101.8421	21	5.377993	0.4831169
ILMN_1738849	101.2635	20	4.584661	0.4961039
ILMN_1734550	135.428	18	11.79346	0.009090909
ILMN_1680925	489.3018	35	17.93026	0
