ID_REF	VALUE	5522887032_E.Avg_NBEADS	5522887032_E.BEAD_STDERR	5522887032_E.Detection Pval
ILMN_3309189	113.3142	21	4.98594	0.1337662
ILMN_3308255	94.03522	15	6.451519	0.6922078
ILMN_3311070	107.4489	13	6.767872	0.2636364
ILMN_3309494	110.1521	22	6.661756	0.1935065
ILMN_3310301	131.833	17	12.20247	0.01298701
ILMN_3310386	134.8583	25	7.170506	0.007792208
ILMN_3308748	111.0339	23	6.53905	0.174026
ILMN_3308455	113.5419	24	6.98656	0.1272727
ILMN_3308921	102.9062	29	5.04542	0.3922078
ILMN_3310653	106.5898	20	7.746983	0.2792208
ILMN_3310206	105.8355	20	5.846442	0.2974026
ILMN_3309960	107.7816	33	3.910486	0.2519481
ILMN_3309443	113.6005	22	5.476	0.1272727
ILMN_3310366	91.43658	21	3.746988	0.774026
ILMN_3310800	103.5864	27	4.961414	0.3701299
ILMN_3310000	111.6683	22	5.637462	0.1623377
ILMN_3308713	108.1734	17	5.99568	0.2415584
ILMN_3308956	114.1706	22	5.477102	0.1168831
ILMN_3309438	89.21329	15	4.100137	0.8207792
ILMN_3309829	139.1304	10	15.49535	0.003896104
ILMN_3308617	110.4825	21	6.859324	0.1844156
ILMN_3309539	86.8514	17	4.707753	0.8727273
ILMN_3311060	102.0714	36	4.58859	0.4246753
ILMN_3308465	93.5317	10	7.951335	0.7090909
ILMN_3309674	102.3344	25	5.837255	0.4155844
ILMN_3310598	104.6289	19	4.504318	0.3350649
ILMN_3310885	87.68298	23	3.236318	0.8584415
ILMN_3308763	98.93416	28	3.964974	0.5493507
ILMN_3309769	95.79805	17	5.114152	0.6545454
ILMN_3309463	97.14875	13	2.88109	0.6038961
ILMN_3310523	106.4362	16	5.391876	0.2818182
ILMN_3308575	93.26817	13	4.661939	0.7142857
ILMN_3309995	102.3199	29	4.304769	0.4168831
ILMN_3311050	108.0595	19	7.107467	0.2454545
ILMN_3309945	92.66047	28	3.745652	0.7324675
ILMN_3310045	104.5475	27	4.545245	0.3363636
ILMN_3310191	88.21598	18	3.920797	0.848052
ILMN_3308678	91.48179	25	4.110518	0.7727273
ILMN_3310795	93.57023	20	3.394383	0.7064935
ILMN_3310396	107.7418	21	7.390009	0.2545455
ILMN_3308053	101.6099	16	5.202557	0.438961
ILMN_3309804	95.53959	28	4.395833	0.6597403
ILMN_3310276	116.2212	21	6.362169	0.08961039
ILMN_3309133	108.1172	22	6.462327	0.2454545
ILMN_3309844	111.7598	14	7.336879	0.1623377
ILMN_3308005	108.9699	16	5.846323	0.2207792
ILMN_3309864	102.5306	19	5.430284	0.4103896
ILMN_3310406	94.98154	23	5.716806	0.6779221
ILMN_3310336	113.7328	9	7.821737	0.1246753
ILMN_3309483	114.3477	35	4.858413	0.112987
ILMN_3310935	96.21935	21	5.314051	0.635065
ILMN_3308410	85.0961	19	4.033542	0.912987
ILMN_3309824	101.5947	21	3.893012	0.438961
ILMN_3310725	92.85803	25	4.343919	0.7220779
ILMN_3308926	90.36084	22	3.70902	0.7922078
ILMN_3309919	95.72997	27	3.599537	0.6545454
ILMN_3310810	99.33122	21	4.019729	0.5363637
ILMN_3309764	118.032	12	7.577761	0.07402597
ILMN_3309609	103.7157	18	6.737415	0.361039
ILMN_3309639	122.335	17	9.880786	0.03766234
ILMN_3308340	131.5356	11	16.5263	0.01298701
ILMN_3308778	137.6318	22	8.198299	0.003896104
ILMN_3308365	93.82161	23	3.893059	0.6987013
ILMN_3311080	101.1068	23	5.44215	0.4571429
ILMN_3310261	104.9742	19	5.956036	0.3246753
ILMN_3308430	97.3904	19	3.661112	0.5961039
ILMN_3309394	80.62745	18	4.160096	0.9675325
ILMN_3309209	97.51319	23	3.816711	0.5961039
ILMN_3308425	116.5967	13	10.70471	0.08571429
ILMN_3308480	126.5788	19	9.714925	0.02337662
ILMN_3309011	106.0795	27	4.700612	0.2909091
ILMN_3309619	93.38786	30	3.231037	0.7116883
ILMN_3309404	100.2195	19	6.497121	0.4974026
ILMN_3309869	82.24333	19	3.311586	0.9493507
ILMN_3310381	115.386	19	5.251519	0.0987013
ILMN_3310246	114.5466	25	6.554797	0.1103896
ILMN_3311000	116.4691	13	11.28443	0.08571429
ILMN_3310476	90.50971	16	3.844427	0.7896104
ILMN_3309724	109.6094	17	7.605123	0.2064935
ILMN_3309214	87.81342	23	4.467297	0.8545455
ILMN_3310690	111.5933	26	5.718475	0.1636364
ILMN_3310845	97.12904	18	5.961278	0.6038961
ILMN_3310715	95.27927	22	3.417323	0.6701299
ILMN_3308871	89.00302	25	3.76295	0.8233766
ILMN_3308178	102.7752	14	6.318424	0.3987013
ILMN_3308230	88.49289	33	3.211122	0.8350649
ILMN_3308400	92.47156	19	2.787445	0.7480519
ILMN_3308035	95.77272	10	4.466076	0.6545454
ILMN_3310710	88.77816	15	4.569829	0.8272727
ILMN_3308657	81.08722	22	2.546636	0.9662338
ILMN_3310760	88.8038	31	3.056095	0.8272727
ILMN_3309414	89.64331	22	4.309913	0.8155844
ILMN_3310126	99.3958	20	5.220925	0.5363637
ILMN_3310930	104.6556	33	4.628176	0.3350649
ILMN_3308856	100.3971	26	4.687427	0.4883117
ILMN_3309158	82.04414	10	3.487689	0.9532468
ILMN_3308585	87.00565	22	3.633896	0.8675325
ILMN_3308245	85.57261	21	3.587913	0.9077922
ILMN_3308861	101.8099	24	4.855717	0.4350649
ILMN_3308108	96.68766	13	5.830222	0.6155844
ILMN_3308647	94.0172	23	3.706742	0.6948052
ILMN_3310975	109.9801	24	5.149769	0.1961039
ILMN_3310060	97.0594	30	3.093531	0.6077922
ILMN_3310211	110.9038	20	6.173073	0.1753247
ILMN_3309123	101.2143	18	6.261395	0.4558442
ILMN_3309669	79.48538	19	3.341752	0.9779221
ILMN_3308330	93.5807	23	4.482485	0.7064935
ILMN_3310683	103.6241	23	5.504086	0.3675325
ILMN_3309259	117.8744	22	7.089118	0.07662338
ILMN_3310020	96.07642	28	3.723371	0.6402597
ILMN_3309980	91.30114	16	5.463325	0.7753247
ILMN_3309006	87.74992	16	3.489391	0.8558441
ILMN_3308350	91.70325	18	3.405983	0.7701299
ILMN_3310990	99.58777	21	5.389474	0.5298702
ILMN_3309794	89.53354	18	4.445243	0.8181818
ILMN_3310241	100.7118	17	4.990625	0.474026
ILMN_3310226	103.5661	15	4.558331	0.3701299
ILMN_3310945	96.56744	25	3.521497	0.6181818
ILMN_3310553	82.04952	14	3.428428	0.9532468
ILMN_3309565	112.0293	23	7.108395	0.1571429
ILMN_3308668	89.38326	28	2.621695	0.8194805
ILMN_3308250	99.63103	15	5.021035	0.525974
ILMN_3308540	99.1664	22	3.651224	0.5389611
ILMN_3308843	88.34494	25	2.66802	0.8441558
ILMN_3308285	78.42615	11	3.00278	0.9831169
ILMN_3308020	117.4067	24	7.23904	0.07922078
ILMN_3308495	97.17476	24	2.935312	0.6038961
ILMN_3308450	90.32657	17	2.482313	0.7935065
ILMN_3308300	94.56427	22	4.401028	0.6909091
ILMN_3309519	96.76582	29	3.453414	0.612987
ILMN_3310266	104.057	23	4.703725	0.3506494
ILMN_3311120	80.63283	20	3.620173	0.9675325
ILMN_3310578	95.11158	26	4.690395	0.6753247
ILMN_3309899	96.42627	27	3.591641	0.6272727
ILMN_3307997	108.1379	21	5.462858	0.2454545
ILMN_3310668	91.03052	24	4.077428	0.7805195
ILMN_3311090	110.8379	17	6.257606	0.1753247
ILMN_3308838	88.62454	17	3.964988	0.8311688
ILMN_3310900	110.6618	28	5.418255	0.1805195
ILMN_3309970	102.8487	30	4.642248	0.3948052
ILMN_3310231	96.35697	23	4.435782	0.6285715
ILMN_3309148	93.86786	28	3.61091	0.6974026
ILMN_3309269	117.3181	19	9.71353	0.08051948
ILMN_3308818	94.84453	25	3.959252	0.6805195
ILMN_3309299	80.90124	27	2.630446	0.9675325
ILMN_3308652	123.2149	27	7.101585	0.03376623
ILMN_3309809	116.8954	29	5.136416	0.08311688
ILMN_3309489	85.32418	23	3.440506	0.9090909
ILMN_3308490	88.01647	18	4.678254	0.851948
ILMN_3310436	86.79492	17	2.894341	0.8727273
ILMN_3309324	121.226	11	11.6119	0.04155844
ILMN_3309799	109.3497	24	4.091158	0.212987
ILMN_3309889	101.6044	18	4.949866	0.438961
ILMN_3310108	104.4554	24	5.498909	0.3376623
ILMN_3310466	111.9354	18	7.157477	0.1623377
ILMN_3310705	100.8681	14	6.008168	0.4675325
ILMN_3309514	109.6902	24	3.354258	0.2038961
ILMN_3309153	86.97637	21	4.704487	0.8701299
ILMN_3308602	105.1608	19	7.095179	0.3155844
ILMN_3310870	136.4186	17	14.55222	0.005194805
ILMN_3310995	111.8782	18	6.020734	0.1623377
ILMN_3310311	104.9451	20	5.709288	0.3246753
ILMN_3309734	105.6465	20	6.259657	0.3025974
ILMN_3310860	91.76763	21	3.502882	0.7701299
ILMN_3308280	86.65829	19	2.793286	0.8779221
ILMN_3308200	118.4603	20	7.183491	0.06493507
ILMN_3308440	94.13001	27	4.182215	0.6909091
ILMN_3310538	107.0438	23	7.096503	0.2701299
ILMN_3310113	127.1728	26	5.911263	0.02337662
ILMN_3310471	86.43083	23	5.071783	0.8896104
ILMN_3309314	100.0753	16	7.263567	0.5038961
ILMN_3308083	88.78997	16	5.027567	0.8272727
ILMN_3308345	101.5586	20	4.703617	0.4441558
ILMN_3309069	111.6574	18	8.357752	0.1623377
ILMN_3310341	93.79652	19	4.129021	0.7
ILMN_3310176	128.8984	18	11.62648	0.02077922
ILMN_3309879	95.62465	23	2.51811	0.6571429
ILMN_3308215	106.8396	25	5.007297	0.2792208
ILMN_3308642	88.33657	25	3.54323	0.8441558
ILMN_3310568	110.0237	18	4.852897	0.1961039
ILMN_3308813	122.2935	17	6.340353	0.03766234
ILMN_3310518	101.3818	24	4.2286	0.451948
ILMN_3310780	96.7691	17	6.054068	0.612987
ILMN_3310820	95.57463	21	4.000591	0.6584415
ILMN_3309744	111.6563	20	5.769849	0.1623377
ILMN_3310136	89.78318	20	3.615849	0.8116883
ILMN_3310563	86.92438	17	3.174873	0.8701299
ILMN_3308607	151.0016	24	8.574815	0.002597403
ILMN_3308235	102.1379	28	4.728614	0.4233766
ILMN_3309399	107.8581	31	4.991187	0.2519481
ILMN_3309169	102.3168	10	7.457961	0.4181818
ILMN_3308500	112.0949	18	7.089307	0.1571429
ILMN_3308148	91.02651	15	5.042325	0.7805195
ILMN_3310678	102.0925	27	3.102849	0.4233766
ILMN_3310080	113.4683	19	8.124415	0.1285714
ILMN_3308941	92.8956	17	4.606116	0.7220779
ILMN_3308632	118.1578	21	8.024076	0.07402597
ILMN_3308195	91.21802	20	2.782032	0.7792208
ILMN_3309239	91.53574	19	3.330327	0.7727273
ILMN_3310588	91.4407	14	2.392584	0.774026
ILMN_3308673	98.10725	23	4.591876	0.5766234
ILMN_3310805	85.07188	16	4.355974	0.9142857
ILMN_3310790	96.68604	24	4.131613	0.6155844
ILMN_3310161	114.2757	21	6.198944	0.1168831
ILMN_3309719	95.72418	19	4.510805	0.6545454
ILMN_3310121	130.918	27	8.991819	0.01428571
ILMN_3308637	99.72675	25	2.303445	0.5207792
ILMN_3310015	110.3037	26	5.511095	0.1909091
ILMN_3309554	120.1815	19	7.337787	0.05324675
ILMN_3310925	95.63377	20	4.802553	0.6571429
ILMN_3310633	83.81605	16	2.938774	0.9324675
ILMN_3308728	109.479	7	9.258754	0.2090909
ILMN_3308360	112.7743	23	5.190278	0.1402597
ILMN_3309509	99.87061	18	4.995205	0.5155844
ILMN_3309128	114.6807	18	6.554261	0.1077922
ILMN_3310514	106.1538	13	8.078856	0.2909091
ILMN_3309344	107.4554	22	5.13396	0.2623377
ILMN_3308190	90.75051	22	2.71885	0.7857143
ILMN_3308445	106.177	12	5.25031	0.2896104
ILMN_3311095	102.7782	25	5.523982	0.3974026
ILMN_3309950	101.3943	33	4.246099	0.4493507
ILMN_3310291	118.0967	20	6.95216	0.07402597
ILMN_3309574	100.155	16	6.268467	0.4974026
ILMN_3309254	100.657	16	5.448194	0.4753247
ILMN_3308848	102.1362	22	6.181628	0.4233766
ILMN_3310895	105.0098	23	4.50131	0.3246753
ILMN_3310504	102.9361	24	6.063282	0.3922078
ILMN_3309369	100.4659	28	3.845303	0.4831169
ILMN_3309784	111.6651	20	5.684383	0.1623377
ILMN_3309026	98.68642	20	6.209365	0.5545455
ILMN_3308470	102.3986	24	4.149746	0.4142857
ILMN_3307992	104.135	23	4.635883	0.3454545
ILMN_3310750	101.5293	24	4.279145	0.4441558
ILMN_3310481	93.355	14	4.608506	0.712987
ILMN_3309749	92.56624	20	4.496885	0.7402598
ILMN_3309914	95.71867	23	3.977441	0.6558442
ILMN_3311115	121.5883	16	7.635371	0.04155844
ILMN_3310663	117.911	24	7.223985	0.07662338
ILMN_3309929	95.93934	23	4.501928	0.6467533
ILMN_3310825	100.1058	19	4.328687	0.5038961
ILMN_3310875	104.8729	15	4.575093	0.325974
ILMN_3309975	101.9634	16	7.26995	0.4298701
ILMN_3310740	108.0369	26	6.62969	0.2454545
ILMN_3310648	82.84077	16	3.088421	0.938961
ILMN_3310608	121.6532	14	9.792701	0.04025974
ILMN_3310040	78.64977	14	3.277279	0.9818182
ILMN_3310970	99.91724	29	4.068459	0.512987
ILMN_3310955	110.5068	18	6.424377	0.1844156
ILMN_3310533	126.19	12	9.353866	0.02727273
ILMN_3310055	115.9442	22	6.519062	0.09090909
ILMN_3310118	112.0582	22	4.84103	0.1571429
ILMN_3308240	94.38389	25	3.733875	0.6909091
ILMN_3308570	87.55306	27	3.653504	0.8597403
ILMN_3308530	101.6002	25	4.003056	0.438961
ILMN_3308143	105.2576	30	6.882912	0.312987
ILMN_3309604	96.92497	24	4.094229	0.6116883
ILMN_3308010	92.41531	24	3.334156	0.7493507
ILMN_3308405	87.56601	16	3.499433	0.8597403
ILMN_3310735	92.71933	19	4.410725	0.7285714
ILMN_3310431	103.2292	21	6.011419	0.3818182
ILMN_3310103	87.13217	14	2.943325	0.8662338
ILMN_3310005	103.8335	24	5.074616	0.3545454
ILMN_3309544	109.7952	13	7.303986	0.2
ILMN_3309329	108.5572	12	5.844183	0.2298701
ILMN_3310643	148.6754	21	8.821861	0.002597403
ILMN_3308058	99.82776	30	4.39859	0.5168831
ILMN_3310456	94.61443	21	4.381199	0.6909091
ILMN_3310548	115.4702	17	8.200994	0.09740259
ILMN_3309704	109.9747	18	6.640466	0.1961039
ILMN_3310915	116.9502	26	5.814916	0.08311688
ILMN_3310286	98.66714	34	4.022447	0.5545455
ILMN_3309229	83.75535	27	3.476103	0.9324675
ILMN_3308390	94.9835	26	3.962441	0.6779221
ILMN_3309143	108.9074	20	4.160582	0.2220779
ILMN_3309184	87.33865	16	3.947383	0.8636364
ILMN_3310628	99.76346	30	3.896213	0.5181818
ILMN_3308853	106.6215	25	4.534825	0.2792208
ILMN_3308733	98.23044	26	4.17719	0.5701299
ILMN_3309319	88.93847	15	4.17992	0.8272727
ILMN_3309059	88.80082	17	5.637025	0.8272727
ILMN_3308420	84.58505	20	3.857012	0.9168831
ILMN_3308550	110.266	17	6.386501	0.1909091
ILMN_3308793	117.7	16	10.02666	0.07662338
ILMN_3310296	102.2421	17	5.031501	0.4194805
ILMN_3310098	81.05235	19	2.55306	0.9675325
ILMN_3310371	103.3878	20	3.751135	0.3779221
ILMN_3309219	119.3113	15	9.516785	0.05974026
ILMN_3308163	107.6629	15	8.878269	0.2584416
ILMN_3308063	105.851	28	4.544153	0.2974026
ILMN_3310658	98.33732	23	5.430549	0.5688311
ILMN_3308587	99.6694	31	2.948557	0.5220779
ILMN_3310583	106.6959	19	6.107865	0.2792208
ILMN_3309504	97.16894	12	7.665778	0.6038961
ILMN_3308592	140.8242	15	8.273951	0.003896104
ILMN_3308891	82.31812	20	3.187803	0.9480519
ILMN_3310166	95.21177	15	5.383013	0.6714286
ILMN_3300937	101.7089	27	3.859146	0.4363636
ILMN_3311100	105.0321	28	5.143079	0.3233766
ILMN_3310131	100.1749	23	5.163547	0.4974026
ILMN_3309179	88.96448	19	4.355436	0.8246753
ILMN_3309739	123.9595	22	7.193851	0.02987013
ILMN_3310281	89.94186	26	3.553435	0.8064935
ILMN_3309423	115.0642	21	5.010491	0.1038961
ILMN_3309965	97.11982	26	3.796098	0.6051948
ILMN_3308153	97.33884	18	5.772275	0.5974026
ILMN_3309204	99.95435	22	5.237078	0.5116883
ILMN_1718069	1004.132	14	76.5425	0
ILMN_1663793	123.4421	20	5.318835	0.03246753
ILMN_1677133	603.8048	30	28.30296	0
ILMN_1761324	102.5105	22	6.495013	0.4103896
ILMN_2304186	94.79185	22	4.083311	0.6844156
ILMN_1657854	107.3097	14	6.490255	0.2675325
ILMN_1668969	89.75754	21	4.464218	0.812987
ILMN_1734827	85.55262	25	3.263669	0.9077922
ILMN_1786189	1144.109	34	61.20111	0
ILMN_2274180	212.9548	19	15.92757	0
ILMN_1718718	554.3591	25	23.06782	0
ILMN_1703916	86.96324	19	4.26716	0.8701299
ILMN_1651767	229.8341	21	19.60407	0
ILMN_1690807	129.1211	24	6.29232	0.02077922
ILMN_1742578	599.4994	28	27.41779	0
ILMN_1725738	81.63136	24	2.973873	0.9571428
ILMN_1750429	303.546	16	16.99979	0
ILMN_2347068	4739.723	24	263.3164	0
ILMN_1654060	990.0366	22	67.05862	0
ILMN_1671583	1001.35	19	53.33689	0
ILMN_2056760	314.1422	18	17.04253	0
ILMN_3307668	86.04616	23	3.623187	0.9
ILMN_1709267	99.75111	25	3.821901	0.5194805
ILMN_1737953	129.5104	23	9.508561	0.02077922
ILMN_1681780	115.4864	17	7.159544	0.09740259
ILMN_1710217	88.68327	22	3.332723	0.8311688
ILMN_1690589	105.5772	32	4.104082	0.3025974
ILMN_1747725	112.2476	13	9.554416	0.1532468
ILMN_1751471	107.385	20	6.029403	0.2675325
ILMN_1653783	94.7255	20	3.884599	0.6857143
ILMN_3243381	262.851	20	13.96836	0
ILMN_1657495	608.4688	20	32.92685	0
ILMN_1684439	90.3985	23	3.693836	0.7909091
ILMN_1679438	107.9562	35	3.78218	0.2480519
ILMN_1671885	538.8388	34	24.59059	0
ILMN_1788363	506.4927	30	28.99472	0
ILMN_2282282	126.7034	17	8.855009	0.02337662
ILMN_1693107	98.99577	15	4.724725	0.5467532
ILMN_1668928	107.1019	22	4.945756	0.2688312
ILMN_1715863	98.94643	16	5.377077	0.5467532
ILMN_1667825	238.9439	20	17.52049	0
ILMN_1737498	108.0284	22	3.311752	0.2454545
ILMN_1668683	156.5513	20	11.49388	0
ILMN_1802743	99.06308	24	4.334201	0.5428572
ILMN_1736165	150.8953	18	10.12867	0.002597403
ILMN_1725300	128.7766	27	5.759302	0.02207792
ILMN_1698472	169.4643	15	19.82717	0
ILMN_2408877	157.6696	21	10.21305	0
ILMN_2295183	110.5424	24	5.816321	0.1844156
ILMN_1702018	102.0258	17	4.367526	0.4272727
ILMN_1715968	178.1216	28	9.625378	0
ILMN_1783606	213.9743	24	15.01246	0
ILMN_1720491	112.8319	21	5.226809	0.138961
ILMN_2344988	133.3373	11	12.74362	0.009090909
ILMN_2259633	224.934	20	18.61722	0
ILMN_1706590	104.6081	26	4.797814	0.3350649
ILMN_1743538	267.25	30	12.98987	0
ILMN_1751206	92.19963	18	5.018909	0.7506493
ILMN_2399310	230.2912	19	13.2788	0
ILMN_1759097	1612.725	19	106.4549	0
ILMN_1812473	125.1057	13	11.19703	0.02857143
ILMN_1651310	93.59354	20	4.910408	0.7064935
ILMN_1746277	111.7578	25	5.056602	0.1623377
ILMN_1718734	766.6177	25	35.38894	0
ILMN_2394147	92.21542	18	4.314755	0.7506493
ILMN_1685858	106.0286	16	6.288488	0.2935065
ILMN_1742564	80.8578	15	3.992278	0.9675325
ILMN_1795342	102.2775	24	4.394818	0.4181818
ILMN_1789240	173.9942	19	12.42258	0
ILMN_1792207	146.6764	26	7.93961	0.002597403
ILMN_2401618	177.0362	22	10.13175	0
ILMN_1693987	94.00421	21	3.294092	0.6961039
ILMN_2399919	106.5854	24	5.515036	0.2792208
ILMN_1722073	100.7123	16	4.385694	0.474026
ILMN_1651336	123.2081	18	7.381526	0.03376623
ILMN_1754315	150.2793	19	11.3413	0.002597403
ILMN_1689156	123.3436	21	7.098489	0.03246753
ILMN_1872276	100.0981	27	4.441101	0.5038961
ILMN_1803005	122.7516	15	6.991747	0.03506494
ILMN_3248966	1141.751	25	66.19356	0
ILMN_1733937	596.8638	23	26.91358	0
ILMN_1700240	98.13525	28	4.500586	0.574026
ILMN_1696162	100.5602	19	5.130635	0.4805195
ILMN_1751943	81.50261	22	3.27511	0.9597403
ILMN_1678170	120.0702	30	5.674675	0.05454545
ILMN_1786319	90.42273	25	3.533445	0.7909091
ILMN_1718488	106.2579	21	6.100656	0.287013
ILMN_2151241	103.4358	16	9.546841	0.3753247
ILMN_3237986	432.8415	27	27.41413	0
ILMN_1776216	962.16	26	44.43391	0
ILMN_1655892	112.7713	29	7.163671	0.1402597
ILMN_1726448	98.97768	17	2.719104	0.5467532
ILMN_1741847	123.3227	24	8.02588	0.03246753
ILMN_1655915	132.843	23	8.455516	0.009090909
ILMN_2073758	97.44685	25	4.491018	0.5961039
ILMN_1768035	84.15894	18	2.404699	0.925974
ILMN_1663873	98.87885	15	6.575704	0.5493507
ILMN_1774739	101.9435	23	4.723157	0.4311688
ILMN_1718646	93.56783	15	2.717948	0.7064935
ILMN_1791796	98.44893	17	4.239034	0.5636364
ILMN_1702361	104.1046	18	6.943994	0.3467532
ILMN_1718331	99.77824	24	6.342314	0.5181818
ILMN_1651470	107.9265	19	5.730473	0.2506494
ILMN_1801146	79.43407	20	3.235145	0.9779221
ILMN_1700213	92.08062	25	2.582856	0.7571428
ILMN_1711062	98.46963	29	3.609946	0.561039
ILMN_1782953	91.06042	23	4.627149	0.7805195
ILMN_1762106	109.2604	26	6.012535	0.212987
ILMN_1803714	100.4526	30	3.535163	0.4844156
ILMN_2178116	85.56035	22	5.0942	0.9077922
ILMN_2160015	78.97912	19	3.583177	0.9805195
ILMN_1687950	131.0921	18	10.56978	0.01428571
ILMN_1790052	142.8974	25	8.980587	0.002597403
ILMN_2317701	130.9216	15	12.01625	0.01428571
ILMN_1665520	114.1152	20	7.84218	0.1181818
ILMN_2193325	247.6048	20	9.668655	0
ILMN_1808107	115.1299	14	7.447862	0.1
ILMN_1778333	99.49344	26	4.23608	0.5324675
ILMN_1699607	82.89857	23	3.229242	0.938961
ILMN_1717207	328.1602	23	16.55096	0
ILMN_2206080	95.95963	20	6.415234	0.6454545
ILMN_1679694	89.87975	29	2.678506	0.8077922
ILMN_1752952	97.03905	17	3.397769	0.6090909
ILMN_1791508	90.96285	15	4.752936	0.7805195
ILMN_2399016	96.85871	22	4.914698	0.612987
ILMN_1784459	122.4024	19	7.868415	0.03766234
ILMN_1685403	121.0323	16	6.126424	0.04415584
ILMN_2192072	125.3006	21	8.406978	0.02857143
ILMN_1736026	82.18712	20	1.816709	0.9493507
ILMN_1796316	90.62113	29	2.970099	0.787013
ILMN_1797471	133.6086	14	6.761482	0.009090909
ILMN_1660114	104.9032	20	4.947363	0.325974
ILMN_1715788	98.75304	21	3.575493	0.5532467
ILMN_3237324	732.9559	10	41.01314	0
ILMN_2174394	735.5647	16	35.48518	0
ILMN_1732197	120.3721	21	6.05859	0.05064935
ILMN_2111237	102.7394	22	5.608725	0.4025974
ILMN_2083243	225.493	24	12.60099	0
ILMN_2148796	84.50843	18	4.845999	0.9181818
ILMN_1671906	143.784	26	9.228347	0.002597403
ILMN_1738992	120.0788	33	4.187984	0.05454545
ILMN_1711462	86.3007	16	3.277875	0.8961039
ILMN_2157240	106.6607	20	7.337376	0.2792208
ILMN_1792910	160.5397	22	6.797542	0
ILMN_3240365	116.7604	13	9.978816	0.08441558
ILMN_1804988	266.9204	11	15.57918	0
ILMN_2125562	366.2889	15	20.61398	0
ILMN_1793349	351.5268	11	21.8206	0
ILMN_3242011	647.7628	30	36.57967	0
ILMN_1721344	525.9504	22	36.084	0
ILMN_1717046	149.2281	30	9.508919	0.002597403
ILMN_1719677	97.97905	26	4.026499	0.5831169
ILMN_1798288	588.2667	25	26.20989	0
ILMN_1767171	106.7083	18	4.899407	0.2792208
ILMN_3229859	176.6476	13	9.221945	0
ILMN_3306168	305.2872	31	15.81769	0
ILMN_1768947	94.92082	24	3.670705	0.6792208
ILMN_1750271	77.12802	22	2.895697	0.9935065
ILMN_2298464	112.4019	20	7.451096	0.1493506
ILMN_2414962	90.71803	11	7.717955	0.7857143
ILMN_1673522	91.7738	24	2.164331	0.7701299
ILMN_2247988	115.1645	9	4.763459	0.1
ILMN_1798624	88.32874	20	5.640326	0.8441558
ILMN_2323801	103.0222	20	6.476514	0.3896104
ILMN_1770087	110.1912	29	4.826207	0.1922078
ILMN_1797925	121.31	18	6.992212	0.04155844
ILMN_2274923	181.419	36	5.995848	0
ILMN_1766652	91.97005	23	2.708904	0.7623377
ILMN_2310001	102.787	33	4.65063	0.3961039
ILMN_1765971	113.9644	26	5.27162	0.1194805
ILMN_1693891	102.5208	20	4.82682	0.4103896
ILMN_1694634	127.3041	21	7.419701	0.02337662
ILMN_1727642	134.009	27	5.951284	0.009090909
ILMN_1696151	104.1774	26	4.974553	0.3441558
ILMN_1771651	158.1669	27	7.401297	0
ILMN_1697200	298.2181	20	26.76395	0
ILMN_1808970	104.4027	24	5.125271	0.338961
ILMN_2103591	156.2823	27	8.700701	0.001298701
ILMN_1783702	136.6672	17	5.357996	0.005194805
ILMN_1795463	134.2816	20	9.075913	0.009090909
ILMN_1770553	97.90449	20	4.166686	0.5844156
ILMN_1760676	2469.56	20	128.5179	0
ILMN_1812726	107.6765	14	9.15948	0.2571429
ILMN_1666156	913.257	32	37.16417	0
ILMN_1719763	162.5066	33	6.237345	0
ILMN_1655161	103.8346	18	4.496367	0.3545454
ILMN_1756826	142.0777	18	12.69004	0.002597403
ILMN_1777934	107.0754	27	4.273007	0.2688312
ILMN_1788878	109.5542	19	5.525947	0.2077922
ILMN_1748642	98.95133	22	5.311308	0.5467532
ILMN_1760479	124.1179	18	8.235145	0.02987013
ILMN_1799106	88.46226	25	2.657409	0.8363636
ILMN_1665775	93.23182	21	4.063576	0.7168831
ILMN_1727798	133.4826	20	8.087997	0.009090909
ILMN_1766094	207.4406	16	7.415426	0
ILMN_2043569	159.4416	19	12.88166	0
ILMN_1805345	133.1856	24	6.349074	0.009090909
ILMN_2356909	105.0404	16	5.537185	0.3233766
ILMN_1725700	179.8717	33	12.0506	0
ILMN_1756211	96.32105	29	3.889035	0.6311688
ILMN_1687501	390.7971	31	19.38998	0
ILMN_1761788	181.9763	25	10.18263	0
ILMN_3236116	111.4033	25	5.358684	0.1688312
ILMN_2070815	230.9	22	27.27472	0
ILMN_1655654	284.9846	24	23.29723	0
ILMN_1707649	100.2923	22	3.444613	0.4961039
ILMN_1752355	621.0548	25	43.16854	0
ILMN_1757562	111.9249	18	6.797337	0.1623377
ILMN_2371251	111.406	19	4.793225	0.1688312
ILMN_2297076	91.91879	25	3.771888	0.7636364
ILMN_2229950	114.2704	18	4.437635	0.1168831
ILMN_1652085	507.9507	28	24.45113	0
ILMN_1781360	185.5664	20	14.35719	0
ILMN_2054213	164.3586	32	8.499574	0
ILMN_1654421	150.3043	20	11.69534	0.002597403
ILMN_1761262	186.4657	23	11.7933	0
ILMN_1776640	84.56396	17	5.26004	0.9168831
ILMN_2193214	109.0058	17	6.75066	0.2207792
ILMN_1705183	157.0858	16	7.774725	0
ILMN_1733675	208.383	22	12.33493	0
ILMN_1654217	104.5139	29	5.507428	0.3363636
ILMN_1724754	120.7568	19	6.549791	0.04675325
ILMN_1705579	76.81754	22	2.560064	0.9935065
