ID_REF	VALUE	5455178010_I.Avg_NBEADS	5455178010_I.BEAD_STDERR	5455178010_I.Detection Pval
ILMN_1763344	81.32761	28	4.530056	0.9610389
ILMN_1711736	95.24244	14	7.929245	0.6662338
ILMN_2356786	262.6884	18	23.29722	0
ILMN_1759252	2784.259	22	130.8508	0
ILMN_1678791	85.56379	20	4.030864	0.8987013
ILMN_2336146	78.8848	31	3.528863	0.9805195
ILMN_2286339	93.14236	15	4.385854	0.7220779
ILMN_1694133	98.33846	26	5.579905	0.5805195
ILMN_1678501	91.44188	19	5.746042	0.7662337
ILMN_1787378	157.6847	20	13.4093	0
ILMN_1814526	785.7821	25	56.21886	0
ILMN_2311278	138.6591	15	9.866023	0.007792208
ILMN_1764309	94.48051	20	5.208301	0.6805195
ILMN_1811598	98.69126	24	5.622826	0.574026
ILMN_1740717	102.0974	17	6.213446	0.4649351
ILMN_2136010	85.0791	21	5.311594	0.9090909
ILMN_1797912	90.3913	21	4.308677	0.7974026
ILMN_1738604	130.5112	21	10.35916	0.01948052
ILMN_1691175	88.9516	18	5.666734	0.8324676
ILMN_2223359	104.4965	15	4.81064	0.3883117
ILMN_1702858	154.8553	29	6.317084	0.001298701
ILMN_2363634	131.2465	27	7.704396	0.01948052
ILMN_1813975	162.6428	24	8.209448	0
ILMN_1743331	87.33637	28	3.874365	0.8701299
ILMN_1775045	109.0594	26	6.201818	0.2727273
ILMN_2096322	271.2347	26	13.66496	0
ILMN_1688322	344.4838	15	25.97505	0
ILMN_2224833	514.7234	35	28.48755	0
ILMN_2358626	406.8403	26	21.80751	0
ILMN_1768062	102.2743	21	4.503025	0.4636364
ILMN_2358628	92.48767	16	5.410595	0.7376623
ILMN_1801020	128.693	21	6.818573	0.02077922
ILMN_1708934	799.6543	20	38.30645	0
ILMN_1702933	118.8786	11	5.104017	0.08441558
ILMN_1657993	460.9436	20	25.94628	0
ILMN_1666019	126.9417	18	8.211555	0.03116883
ILMN_2080751	237.2714	23	11.10553	0
ILMN_1690352	334.9492	17	17.5136	0
ILMN_2275396	93.67743	16	5.076594	0.7051948
ILMN_2373444	90.00755	31	4.323219	0.8038961
ILMN_1747227	138.9841	18	6.527093	0.007792208
ILMN_1807372	219.2874	23	14.86392	0
ILMN_1703946	106.242	19	6.897915	0.338961
ILMN_1733259	96.89763	15	5.064458	0.6207792
ILMN_1730710	112.4383	24	7.326136	0.1961039
ILMN_1793959	788.0966	21	37.78904	0
ILMN_1794512	223.8457	29	15.96566	0
ILMN_1795788	103.7997	34	5.702137	0.4051948
ILMN_1760335	83.29631	21	3.514341	0.9311689
ILMN_1788530	104.8248	16	5.819742	0.3805195
ILMN_1811480	548.9445	22	33.03109	0
ILMN_1813598	83.91021	24	3.753776	0.9207792
ILMN_1653821	92.89688	27	5.715803	0.7272727
ILMN_1780551	113.7449	21	8.197588	0.1649351
ILMN_1669227	79.80212	19	5.113921	0.974026
ILMN_1709167	94.37782	23	6.048154	0.6831169
ILMN_1679754	104.7622	23	6.849143	0.3805195
ILMN_1716421	91.08531	20	6.080572	0.7792208
ILMN_1659371	125.2792	26	5.655248	0.03376623
ILMN_1677868	143.6202	19	15.91916	0.003896104
ILMN_1707445	88.56331	22	5.432424	0.8493506
ILMN_1733963	114.5972	27	7.245934	0.1467533
ILMN_1804255	107.645	25	7.565671	0.2987013
ILMN_1695590	145.7022	23	10.62493	0.002597403
ILMN_1694007	104.1852	22	5.962835	0.4
ILMN_3307926	2701.756	23	81.1097	0
ILMN_1673330	88.89884	16	5.435039	0.8337662
ILMN_1668900	109.7378	15	6.623332	0.2506494
ILMN_2389013	400.8522	24	35.89615	0
ILMN_1760143	789.9987	19	38.96959	0
ILMN_1790757	1749.421	18	99.73914	0
ILMN_2092664	466.2544	24	18.22765	0
ILMN_1778796	195.9771	19	9.43433	0
ILMN_1749804	101.7479	26	5.670987	0.4753247
ILMN_1720235	95.94846	21	5.545614	0.6454545
ILMN_2240009	98.25649	29	4.884689	0.5805195
ILMN_1736178	272.1047	28	13.38034	0
ILMN_1803376	161.469	16	7.455877	0
ILMN_3240321	166.0296	26	12.06404	0
ILMN_1712944	1141.131	33	41.35787	0
ILMN_2333107	425.6977	21	33.78297	0
ILMN_1707958	129.3921	21	8.012314	0.01948052
ILMN_1660424	96.84316	34	4.169896	0.6207792
ILMN_1701998	106.2667	23	9.003139	0.3376623
ILMN_1651235	85.11107	29	2.738251	0.9090909
ILMN_1694140	91.30001	22	3.838688	0.7688312
ILMN_1730995	94.59696	33	3.843619	0.6766234
ILMN_2404917	84.78893	28	3.490053	0.912987
ILMN_1702696	109.7609	15	6.96554	0.2506494
ILMN_2084562	117.1288	26	7.302765	0.1116883
ILMN_1769563	86.7374	19	4.492506	0.8792208
ILMN_1673119	109.0675	23	3.92401	0.2727273
ILMN_2129015	285.8273	36	15.57553	0
ILMN_1725889	92.8364	19	7.364619	0.7285714
ILMN_1775235	581.371	21	13.02228	0
ILMN_1677951	96.2233	21	4.935857	0.638961
ILMN_1708502	288.9076	18	19.19564	0
ILMN_1705447	182.9429	29	7.290802	0
ILMN_1699172	88.36734	29	3.405349	0.8545455
ILMN_2409898	108.1926	26	6.554399	0.2909091
ILMN_2295698	108.1366	27	6.603467	0.2909091
ILMN_2066124	596.1635	30	26.75367	0
ILMN_1777797	83.60761	15	4.033164	0.9298701
ILMN_2095653	172.8372	31	10.01864	0
ILMN_1707551	148.7639	18	9.191921	0.002597403
ILMN_1782204	93.63325	22	7.631362	0.7064935
ILMN_2402766	365.8697	30	14.36361	0
ILMN_1767722	113.6878	26	6.981941	0.1662338
ILMN_2342841	447.1683	17	23.37901	0
ILMN_1802631	183.5066	19	12.47833	0
ILMN_2318481	86.94034	15	6.200843	0.8766234
ILMN_2245223	102.2686	28	5.801985	0.4636364
ILMN_3238543	92.15957	19	5.681169	0.7428572
ILMN_1735591	94.27752	20	2.73859	0.6857143
ILMN_2362126	101.2565	23	3.726126	0.4896104
ILMN_2269136	140.1614	20	11.60939	0.007792208
ILMN_3239130	151.8726	20	7.618245	0.002597403
ILMN_2120103	99.70691	27	4.91936	0.5415584
ILMN_3242883	337.9766	31	16.13353	0
ILMN_2100055	89.50844	17	5.705903	0.8155844
ILMN_1887648	88.58508	27	4.635775	0.848052
ILMN_1688627	104.1949	22	5.436525	0.4
ILMN_1672767	108.5296	17	6.113072	0.2818182
ILMN_2196642	93.65736	26	5.299329	0.7064935
ILMN_2308689	133.291	30	5.886168	0.01428571
ILMN_2290776	109.2498	37	4.676951	0.2675325
ILMN_1777182	100.5093	17	12.2416	0.5207792
ILMN_1729777	116.8304	27	6.568217	0.112987
ILMN_1690829	107.54	18	4.756655	0.3
ILMN_2257015	132.3137	23	9.970179	0.01818182
ILMN_3181215	129.4536	21	7.332266	0.01948052
ILMN_3260345	225.6453	35	12.76469	0
ILMN_1703228	141.0991	19	9.336783	0.005194805
ILMN_1652023	115.6059	13	9.607517	0.125974
ILMN_2064917	569.3236	21	34.25614	0
ILMN_1776153	150.6823	23	12.76442	0.002597403
ILMN_1772645	304.1524	15	11.81121	0
ILMN_1775082	117.1333	19	10.16909	0.1116883
ILMN_1680343	111.3203	16	6.747038	0.2142857
ILMN_2277492	90.02832	20	5.797469	0.8038961
ILMN_2371825	355.5275	30	13.11251	0
ILMN_1717468	98.8382	22	5.765495	0.5662338
ILMN_2274377	108.4744	27	7.105931	0.2844156
ILMN_1750235	113.8114	15	4.313781	0.1636364
ILMN_1664006	163.7695	13	11.31028	0
ILMN_1707169	94.23761	20	5.852968	0.6857143
ILMN_1779109	75.41769	26	3.175314	0.9961039
ILMN_1697790	93.63871	26	3.667359	0.7064935
ILMN_1679520	185.4354	26	5.54695	0
ILMN_1732176	217.1692	18	23.33595	0
ILMN_1681081	153.4814	26	5.980554	0.001298701
ILMN_2377430	356.2395	21	29.23973	0
ILMN_1661373	132.5373	24	12.44858	0.01818182
ILMN_2288175	82.74857	22	2.450953	0.9402598
ILMN_1654010	133.3373	24	9.719472	0.01428571
ILMN_1732672	105.2407	25	4.119662	0.3714286
ILMN_1730504	130.7047	31	5.896133	0.01948052
ILMN_1662049	281.1631	23	15.45913	0
ILMN_1740752	146.1664	27	10.22042	0.002597403
ILMN_1794875	167.8187	30	9.528703	0
ILMN_1698209	231.8071	23	14.90147	0
ILMN_3307841	97.32925	15	7.467419	0.6012987
ILMN_1814151	94.38548	14	4.682273	0.6831169
ILMN_2050246	89.81404	12	5.222613	0.8051948
ILMN_1728787	117.4957	15	6.856555	0.1090909
ILMN_2234605	91.69061	20	4.776484	0.7571428
ILMN_1770454	739.676	17	55.63904	0
ILMN_1770336	128.4722	20	8.426887	0.02077922
ILMN_1714253	89.43922	21	4.05708	0.8168831
ILMN_1813530	100.0926	30	4.065921	0.5298702
ILMN_2223922	104.4531	17	9.785666	0.3896104
ILMN_1718071	218.7901	22	11.53257	0
ILMN_1814327	120.1337	19	6.812992	0.07402597
ILMN_2341343	118.8946	20	9.213749	0.08441558
ILMN_1775634	94.82283	17	3.686939	0.674026
ILMN_1802458	107.4489	19	5.713318	0.3025974
ILMN_2307656	101.1599	25	4.061769	0.4909091
ILMN_1709796	98.18858	24	5.812052	0.5818182
ILMN_1783963	85.90725	17	3.959802	0.8896104
ILMN_2134801	76.88634	15	4.943618	0.987013
ILMN_1757807	113.6258	20	7.442693	0.1662338
ILMN_1673529	459.5157	22	26.87568	0
ILMN_1686370	138.6316	25	9.965462	0.007792208
ILMN_1809139	183.4889	24	11.34207	0
ILMN_1747504	121.8393	16	5.382674	0.06103896
ILMN_1666679	101.2975	25	6.425414	0.487013
ILMN_1657862	625.7374	28	18.85671	0
ILMN_1770412	584.9567	20	31.58549	0
ILMN_1712786	128.8448	13	8.010841	0.02077922
ILMN_1680111	105.1838	6	3.020805	0.3714286
ILMN_1791006	554.8016	20	25.15813	0
ILMN_1714567	564.0576	19	35.78332	0
ILMN_1792495	93.40909	31	3.692266	0.712987
ILMN_1752159	92.85423	18	3.879932	0.7285714
ILMN_3243156	104.5307	22	7.916279	0.3857143
ILMN_1812640	6354.634	20	253.9696	0
ILMN_2162799	144.6421	28	8.038089	0.002597403
ILMN_1782679	123.2874	18	7.495893	0.05064935
ILMN_1703617	704.4185	19	41.02656	0
ILMN_1798308	627.4052	19	41.08846	0
ILMN_1730625	80.85503	31	2.185012	0.9649351
ILMN_1696512	107.6521	19	2.746659	0.2987013
ILMN_2164164	127.235	24	7.679402	0.02987013
ILMN_3240117	1481.927	24	48.77737	0
ILMN_1703538	120.284	22	8.048944	0.07142857
ILMN_1792473	272.7379	24	14.81711	0
ILMN_1771827	108.6853	22	6.458812	0.2779221
ILMN_3246401	137.2781	38	6.348281	0.009090909
ILMN_1770725	89.57512	23	3.24905	0.8116883
ILMN_2313821	442.5935	29	25.55348	0
ILMN_1717357	112.8209	23	6.141323	0.1922078
ILMN_1668408	186.247	19	12.92124	0
ILMN_1667183	140.4387	19	14.37601	0.006493506
ILMN_1712639	95.14326	26	5.17598	0.6675324
ILMN_1704173	107.9074	24	8.679184	0.2935065
ILMN_1797974	107.3068	28	4.437875	0.3064935
ILMN_1688625	142.9091	30	6.495185	0.003896104
ILMN_1776916	93.55987	25	5.94069	0.7090909
ILMN_2113340	116.5483	23	7.52154	0.1142857
ILMN_1669557	103.7683	18	6.605069	0.4051948
ILMN_3307874	102.1487	26	5.200056	0.4636364
ILMN_2214232	88.39103	25	2.785631	0.8532467
ILMN_1681301	98.79469	17	5.449878	0.5714286
ILMN_1673252	982.6508	22	32.3531	0
ILMN_2103841	482.6041	14	23.86193	0
ILMN_2368268	104.2483	28	6.01049	0.3987013
ILMN_2415292	96.10742	29	5.35352	0.638961
ILMN_1670282	89.55431	27	4.251163	0.812987
ILMN_2261519	9364.404	18	251.0993	0
ILMN_1791236	98.26515	23	5.17136	0.5805195
ILMN_1723521	83.99284	18	4.270723	0.9207792
ILMN_2242299	91.52285	14	5.298766	0.7649351
ILMN_2312764	118.8612	21	5.764978	0.08441558
ILMN_1779965	200.2402	30	11.52699	0
ILMN_1670542	1177.072	19	70.20971	0
ILMN_1655645	147.8165	20	9.539633	0.002597403
ILMN_1716053	990.4075	23	40.22319	0
ILMN_3236458	217.0105	24	18.17034	0
ILMN_1778173	452.4072	13	18.72836	0
ILMN_2338038	419.3113	22	29.4851	0
ILMN_1686522	113.0407	22	6.782918	0.1805195
ILMN_1764090	431.7206	28	25.86273	0
ILMN_1798249	133.4368	22	6.962761	0.01428571
ILMN_1656593	106.1538	20	5.848098	0.3441558
ILMN_2283473	88.11854	21	3.659264	0.861039
ILMN_2387712	114.65	14	6.956282	0.1467533
ILMN_1684305	92.03631	18	6.864542	0.7428572
ILMN_1712530	159.9185	28	10.82725	0
ILMN_1662598	97.23917	21	6.219024	0.6038961
ILMN_1718808	133.7655	22	9.057891	0.01428571
ILMN_1783818	118.8085	25	7.814919	0.08701298
ILMN_2293758	804.1635	22	37.30032	0
ILMN_1735539	123.7449	24	8.282938	0.04935065
ILMN_2280189	121.1884	16	9.94342	0.06363636
ILMN_1693220	411.5667	29	24.67917	0
ILMN_1684836	103.316	16	5.040707	0.425974
ILMN_1715532	92.51486	17	3.033372	0.7376623
ILMN_1686846	108.0907	22	5.350727	0.2909091
ILMN_2308950	115.0288	17	11.49118	0.138961
ILMN_1709101	257.5357	17	22.40641	0
ILMN_1752247	166.1493	25	9.110479	0
ILMN_2396956	1253.725	21	43.35798	0
ILMN_1679987	92.31614	17	6.047567	0.7415584
ILMN_1673542	84.27845	17	5.873597	0.9194805
ILMN_1802537	96.11865	17	5.867867	0.638961
ILMN_1675507	91.16299	23	4.577199	0.774026
ILMN_1691959	109.1943	20	6.521757	0.2701299
ILMN_1737754	115.7252	25	6.150381	0.125974
ILMN_1808905	95.28474	23	5.551188	0.6623377
ILMN_2268556	115.6465	24	9.094982	0.125974
ILMN_2253207	106.8725	25	6.155143	0.3181818
ILMN_1734794	86.61602	19	4.449229	0.8792208
ILMN_1690818	95.90117	21	5.089007	0.6467533
ILMN_1770758	97.35425	21	5.655963	0.6012987
ILMN_2293529	80.25511	28	3.758912	0.9688312
ILMN_1703049	97.77496	24	8.477759	0.5935065
ILMN_1733690	117.4879	11	10.21209	0.1090909
ILMN_2410406	83.9304	21	3.994239	0.9207792
ILMN_1741572	269.9305	20	20.987	0
ILMN_1768962	139.0512	18	7.112354	0.007792208
ILMN_2400663	77.10956	22	3.163454	0.9857143
ILMN_2396691	89.53166	25	3.598401	0.8142857
ILMN_1802799	341.2345	20	13.3179	0
ILMN_1679383	100.6713	22	6.309645	0.5168831
ILMN_1658337	291.7716	25	17.54632	0
ILMN_2148847	709.8484	26	38.86984	0
ILMN_1770673	924.764	19	44.91044	0
ILMN_2205785	106.7791	17	6.238353	0.3220779
ILMN_1728047	880.7263	22	33.87601	0
ILMN_1774938	110.4556	16	9.081761	0.238961
ILMN_2380771	1255.419	29	45.39124	0
ILMN_1701731	445.2849	27	21.89846	0
ILMN_1672148	91.71107	23	6.55195	0.7571428
ILMN_2278335	82.71156	13	4.387128	0.9415584
ILMN_1662507	95.14476	22	8.335997	0.6675324
ILMN_1668617	113.915	40	5.845455	0.1623377
ILMN_1719154	96.11952	16	4.247227	0.638961
ILMN_1773417	117.6906	17	7.104161	0.1051948
ILMN_2412336	130.2185	19	7.87627	0.01948052
ILMN_3237488	103.8931	29	5.947779	0.4038961
ILMN_1730191	93.22321	20	5.728012	0.7168831
ILMN_1713124	1005.146	35	37.35044	0
ILMN_1668880	89.36088	20	5.1745	0.8168831
ILMN_1687757	187.0635	16	11.24524	0
ILMN_3307911	91.98334	33	4.195309	0.7428572
ILMN_1685803	105.0768	20	5.125554	0.374026
ILMN_1692661	106.8003	22	6.708708	0.3207792
ILMN_2157277	15182.71	39	415.2028	0
ILMN_1694985	97.69659	31	4.063251	0.5961039
ILMN_1677043	1784.202	26	45.21144	0
ILMN_2145396	387.6189	13	19.81274	0
ILMN_1718483	94.59326	19	5.142599	0.6766234
ILMN_3243152	98.98706	21	6.384767	0.5636364
ILMN_2388507	1224.398	21	50.71757	0
ILMN_2410909	1292.691	36	46.56319	0
ILMN_1748661	101.9022	23	4.006849	0.474026
ILMN_1726906	250.7172	26	15.64118	0
ILMN_1743347	104.3427	21	7.236404	0.3948052
ILMN_1733598	129.1252	23	13.73948	0.02077922
ILMN_1757130	102.9124	20	5.52357	0.448052
ILMN_2325612	129.3859	21	10.20415	0.01948052
ILMN_2325610	125.2	24	9.577768	0.03376623
ILMN_2377240	253.3549	19	17.89338	0
ILMN_1665982	122.8003	23	5.581491	0.05454545
ILMN_2404657	112.6931	23	5.59419	0.1922078
ILMN_1747577	330.5934	19	19.74646	0
ILMN_1679898	103.1288	23	6.793325	0.4363636
ILMN_1700047	87.42032	18	3.372821	0.8688312
ILMN_2385647	93.96649	11	8.06498	0.6935065
ILMN_1728309	88.84537	23	3.813591	0.8337662
ILMN_1708323	87.25249	19	4.707116	0.8714285
ILMN_2367126	122.4186	22	8.658516	0.05714286
ILMN_2271875	90.95639	28	4.282222	0.7831169
ILMN_1782939	117.1645	16	7.199447	0.1116883
ILMN_1682763	114.7648	25	5.599404	0.1441558
ILMN_1670870	433.5878	23	25.77405	0
ILMN_2051381	156.6958	23	12.69886	0
ILMN_2302716	245.6962	22	17.14731	0
ILMN_2096372	88.72054	26	4.135613	0.8428571
ILMN_1709348	111.7854	17	7.781069	0.2090909
ILMN_1748538	129.947	33	5.888142	0.01948052
ILMN_2383707	109.4723	22	8.332563	0.2571429
ILMN_1807439	120.2609	27	7.875197	0.07142857
ILMN_2139970	81.54392	21	3.840597	0.9610389
ILMN_2150894	118.8521	21	8.022754	0.08571429
ILMN_1675398	98.98976	27	5.470366	0.5636364
ILMN_1802167	109.6665	20	9.110876	0.2519481
ILMN_1736539	110.1677	17	8.705266	0.2441558
ILMN_2182980	108.5378	28	4.739114	0.2818182
ILMN_1793859	928.5284	31	34.54002	0
ILMN_1702503	92.12918	29	3.779859	0.7428572
ILMN_1667564	82.52637	21	4.506687	0.9441559
ILMN_1794825	141.6007	26	6.862167	0.005194805
ILMN_2401641	121.5591	23	7.955696	0.06233766
ILMN_1727965	99.22529	25	6.363425	0.5584416
ILMN_1728662	84.57957	17	5.093287	0.9142857
ILMN_2363880	78.91064	13	2.790701	0.9805195
ILMN_1761514	94.47427	19	4.629058	0.6805195
ILMN_1763666	92.3486	24	6.435591	0.7402598
ILMN_2244841	94.3358	18	7.708354	0.6844156
ILMN_1656368	229.3788	21	11.31615	0
ILMN_1696099	136.4639	24	7.873871	0.01168831
ILMN_2406557	152.5671	21	5.930011	0.002597403
ILMN_2372403	326.7524	12	19.77315	0
ILMN_2372398	202.1954	27	10.64314	0
ILMN_1785284	240.7552	22	13.74776	0
ILMN_2096985	185.6548	24	15.92832	0
ILMN_1687508	104.0485	31	4.527485	0.4
ILMN_1763461	112.8299	19	7.271494	0.1922078
ILMN_2365176	133.6582	26	11.04772	0.01428571
ILMN_1699258	113.1721	17	7.601232	0.1766234
ILMN_1681938	100.7066	18	4.956685	0.5155844
ILMN_1761804	2442.51	22	57.0093	0
ILMN_1681374	88.97009	23	4.45693	0.8298701
ILMN_1736700	2109.073	18	120.3362	0
ILMN_2251253	116.368	23	8.087409	0.1181818
ILMN_1741148	3549.917	31	115.7385	0
ILMN_1747716	112.5641	21	7.800397	0.1948052
ILMN_1755974	3729.044	28	112.1711	0
ILMN_1718093	102.2005	23	4.963597	0.4636364
ILMN_3243268	102.6314	32	5.102459	0.4545455
ILMN_1730304	115.7972	28	4.352592	0.125974
ILMN_1666325	120.5661	24	8.055861	0.07012987
ILMN_3251482	161.3481	23	8.230018	0
ILMN_1660856	151.3407	28	9.440928	0.002597403
ILMN_2120982	91.55301	23	5.433681	0.7636364
ILMN_1743995	118.4459	28	5.750424	0.09350649
ILMN_2147503	146.6858	12	14.15901	0.002597403
ILMN_1761456	380.4696	22	20.17377	0
ILMN_1743635	145.5833	20	10.03625	0.002597403
ILMN_2191822	96.05042	21	4.019063	0.6415585
ILMN_2131293	92.49637	18	6.026456	0.7376623
ILMN_1782084	108.7795	23	6.457906	0.2779221
ILMN_1737945	202.5885	19	17.22166	0
ILMN_1722688	156.4299	19	11.28212	0
ILMN_1806845	100.1001	17	6.664486	0.5285714
ILMN_1711886	407.7445	25	23.8154	0
ILMN_1664449	668.0951	20	25.72726	0
ILMN_1771411	171.5771	20	7.198421	0
ILMN_2365686	199.3003	17	13.05647	0
ILMN_2271014	107.8713	19	7.874002	0.2961039
ILMN_1685413	408.5158	23	22.87194	0
ILMN_1732809	360.4992	17	12.71644	0
ILMN_1753135	133.8905	12	13.36085	0.01428571
ILMN_2276750	96.09584	21	5.442239	0.638961
ILMN_1758038	165.0616	20	9.253333	0
ILMN_2375973	155.3521	23	10.18269	0.001298701
ILMN_1690252	162.678	20	9.168848	0
ILMN_2134062	191.8335	31	12.77197	0
ILMN_1805673	123.5393	21	8.287743	0.05064935
ILMN_1657283	5593.586	19	160.3021	0
ILMN_1808792	440.813	18	22.95958	0
ILMN_1761764	390.4512	24	25.56728	0
ILMN_1779190	100.1576	30	4.472738	0.525974
ILMN_1796946	91.38748	23	4.572687	0.7662337
ILMN_1784583	108.7926	28	7.339849	0.2779221
ILMN_1681046	89.86835	21	4.346887	0.8038961
ILMN_1709474	132.2322	26	7.282296	0.01818182
ILMN_3237132	119.6721	18	5.636979	0.07662338
ILMN_1713731	110.1103	23	8.372426	0.2454545
ILMN_1692332	81.37086	19	3.984144	0.9610389
ILMN_2137544	99.59281	17	3.480406	0.5428572
ILMN_1735987	114.7813	28	5.357457	0.1441558
ILMN_1676042	111.543	28	6.651567	0.2116883
ILMN_1783443	133.1424	25	10.4213	0.01558442
ILMN_1729320	106.9888	24	6.9228	0.3168831
ILMN_2403534	101.0743	12	6.065262	0.4935065
ILMN_2276904	82.77979	16	3.939798	0.938961
ILMN_1751975	116.3861	16	10.9301	0.1181818
ILMN_2393149	114.2854	20	9.363076	0.1571429
ILMN_1680996	809.996	21	32.96373	0
ILMN_1792150	124.9415	22	6.456953	0.03896104
ILMN_1651466	109.3976	24	6.916914	0.261039
ILMN_1797875	13285.23	19	511.1323	0
ILMN_1678255	118.6261	18	9.264446	0.08961039
ILMN_1752669	104.6247	19	5.013236	0.3831169
ILMN_2078697	166.7567	30	8.553882	0
ILMN_1811238	202.1138	34	8.142722	0
ILMN_1734630	109.9258	26	7.755519	0.2493507
ILMN_1701603	96.94253	23	5.382093	0.6168831
ILMN_1693789	3563.912	16	162.3219	0
ILMN_1801851	93.89252	16	4.963604	0.6961039
ILMN_1750256	287.9862	16	22.84504	0
ILMN_1700596	124.179	32	8.988462	0.04545455
ILMN_1702322	94.33257	22	7.007222	0.6844156
ILMN_1690636	89.74854	22	4.279196	0.8064935
ILMN_1792449	88.20925	24	2.960976	0.861039
ILMN_1765674	112.652	22	7.801432	0.1948052
ILMN_1787314	331.1719	19	27.54238	0
ILMN_1663897	107.7082	25	7.031377	0.2974026
ILMN_1800958	132.574	25	6.798085	0.01818182
ILMN_1760889	109.4157	17	8.549508	0.2597403
ILMN_3236443	128.8819	28	7.844471	0.02077922
ILMN_2191902	86.49768	20	3.505957	0.8805195
ILMN_1729325	105.7724	23	4.870906	0.3545454
ILMN_1803384	96.60646	17	6.196661	0.6298701
ILMN_1797432	95.55762	16	9.704873	0.651948
ILMN_1794728	105.7351	21	9.325336	0.3571429
ILMN_1715988	113.623	13	6.597017	0.1662338
ILMN_1713315	95.86436	23	5.506702	0.6467533
ILMN_2194619	110.6216	24	6.796272	0.2311688
ILMN_3246673	133.5308	23	10.50036	0.01428571
ILMN_1759670	127.2963	23	8.213474	0.02987013
ILMN_2367172	112.7029	17	8.19247	0.1922078
ILMN_1792741	135.4377	22	8.195052	0.01168831
ILMN_1794384	93.97697	26	4.93504	0.6935065
ILMN_1688019	104.9852	22	5.228161	0.3766234
ILMN_1751092	98.19833	13	3.971125	0.5818182
ILMN_1697611	141.1942	29	13.12005	0.005194805
ILMN_1695446	94.83505	31	3.494023	0.674026
ILMN_1662681	119.3047	28	8.776876	0.07922078
ILMN_1788462	667.8228	23	34.59161	0
ILMN_1667994	184.4561	22	11.36112	0
ILMN_1788239	101.1527	19	5.026552	0.4909091
ILMN_1695759	134.3538	12	14.68605	0.01298701
ILMN_2397406	116.054	24	10.6633	0.1220779
ILMN_1727258	94.47125	18	4.212081	0.6805195
ILMN_1723116	282.4723	28	14.73443	0
ILMN_1666258	114.8898	25	6.874277	0.1415584
ILMN_1660995	77.06436	20	2.791559	0.9857143
ILMN_1736412	90.93594	22	5.441052	0.7831169
ILMN_1778723	1939.028	25	73.91048	0
ILMN_1765460	119.3355	25	6.418021	0.07922078
ILMN_1725896	93.77277	21	4.555972	0.6987013
ILMN_1738233	119.3414	27	4.912677	0.07922078
ILMN_1670506	106.9021	27	4.800814	0.3181818
ILMN_1779374	149.1982	23	6.616469	0.002597403
ILMN_2394242	113.5507	31	4.480187	0.1662338
ILMN_1727023	268.3757	18	17.2443	0
ILMN_1683901	126.5788	22	7.607032	0.03246753
ILMN_1750880	115.5879	23	4.903377	0.125974
ILMN_1792409	114.393	27	6.307122	0.151948
ILMN_1748141	111.6162	31	5.508181	0.2103896
ILMN_1778788	156.7503	14	16.86956	0
ILMN_1759312	88.75844	30	3.788993	0.8376623
ILMN_1701589	74.33208	21	3.293725	0.9961039
ILMN_1696830	87.85685	21	4.941469	0.8623376
ILMN_1786899	89.17245	26	3.570731	0.8220779
ILMN_1774447	163.2889	25	9.881712	0
ILMN_1660854	94.67639	28	4.355403	0.6753247
ILMN_1665307	89.2066	23	3.936945	0.8207792
ILMN_1731223	111.7284	18	6.44411	0.2090909
ILMN_1685834	92.63097	21	4.776539	0.7363636
ILMN_1725297	91.6342	20	4.961227	0.7597402
ILMN_1665331	189.5717	29	9.774301	0
ILMN_1713927	97.47001	22	5.812897	0.6
ILMN_1797796	111.7881	23	6.606315	0.2090909
ILMN_2294762	687.5522	25	45.63849	0
ILMN_2408219	81.83621	19	3.79248	0.9571428
ILMN_2094262	108.0486	26	5.924952	0.2922078
ILMN_2094261	119.433	24	7.196839	0.07922078
ILMN_1726327	188.8766	22	9.252295	0
ILMN_1663313	4445.022	17	418.091	0
ILMN_1719031	114.9449	15	12.32874	0.1415584
ILMN_2131123	83.77043	17	4.025553	0.9246753
ILMN_1801303	253.1224	26	12.96854	0
ILMN_1751102	107.7859	23	7.949507	0.2961039
ILMN_1694882	116.1552	31	6.795214	0.1207792
ILMN_2073157	179.6585	31	9.752557	0
ILMN_1785742	88.83059	27	3.458221	0.8337662
ILMN_2309549	108.5413	24	5.771958	0.2818182
ILMN_1801606	1492.469	23	63.03704	0
ILMN_1664435	96.01951	25	3.666863	0.6415585
ILMN_1804812	654.5074	23	27.15863	0
ILMN_1659553	158.1768	18	12.5354	0
ILMN_1770378	290.6062	21	16.29466	0
ILMN_2343563	267.9886	23	14.39583	0
ILMN_1726281	96.98482	25	4.300672	0.6168831
ILMN_1753773	134.1251	19	12.37987	0.01428571
ILMN_1722102	1007.475	17	51.11024	0
ILMN_1674988	110.554	18	6.430442	0.2337662
ILMN_1793894	967.7452	20	35.81973	0
ILMN_1733096	108.2188	19	6.814554	0.2909091
ILMN_1813243	109.0636	13	5.376081	0.2727273
ILMN_1802973	367.0136	21	16.85355	0
ILMN_1723177	964.0152	30	29.74613	0
ILMN_2199284	96.86375	25	3.247483	0.6207792
ILMN_1696974	142.4331	20	9.292262	0.003896104
ILMN_1760727	250.8069	21	13.25555	0
ILMN_1665871	206.806	20	10.77734	0
ILMN_1736340	732.9559	23	32.33866	0
ILMN_1677723	116.8217	12	13.46702	0.112987
