ID_REF	VALUE	5455178010_A.Avg_NBEADS	5455178010_A.BEAD_STDERR	5455178010_A.Detection Pval
ILMN_3246789	91.14605	26	4.61357	0.7818182
ILMN_3246051	96.00223	20	6.179417	0.648052
ILMN_3290340	124.1718	20	8.642616	0.05324675
ILMN_3242953	101.9368	21	5.299413	0.4688312
ILMN_3283664	1585.246	28	101.7545	0
ILMN_3237734	100.2821	31	4.546607	0.5207792
ILMN_3244314	95.93721	24	3.554896	0.651948
ILMN_3248049	108.6205	20	10.45689	0.2857143
ILMN_3285568	93.30975	17	5.105662	0.7194805
ILMN_3243821	97.75983	17	7.255097	0.5935065
ILMN_3237649	96.99139	20	4.442367	0.6181818
ILMN_3244611	92.05744	29	3.756475	0.761039
ILMN_3248904	101.4352	17	8.780297	0.4818182
ILMN_3238643	102.0759	25	8.214355	0.4636364
ILMN_3208428	90.51678	24	3.278348	0.7961039
ILMN_3284939	98.8265	26	5.500446	0.561039
ILMN_3238462	98.1616	26	5.517398	0.5818182
ILMN_3287058	105.3166	21	5.475534	0.3727273
ILMN_3201895	160.0245	29	8.651229	0
ILMN_3242777	100.0154	23	5.927426	0.5298702
ILMN_3239073	96.03577	30	5.760884	0.6454545
ILMN_3236784	89.38689	21	4.135818	0.825974
ILMN_3248164	133.4721	22	6.141686	0.01428571
ILMN_3237483	98.6735	25	7.00796	0.5688311
ILMN_3247050	88.55026	23	4.138822	0.848052
ILMN_3241607	120.8474	22	8.813284	0.07532468
ILMN_3238694	103.0947	23	5.707536	0.4324675
ILMN_3274324	98.82554	17	2.538513	0.561039
ILMN_3244841	82.22446	21	3.486763	0.9558442
ILMN_3238001	149.675	28	9.539514	0.001298701
ILMN_3208264	88.73151	27	3.542414	0.8415585
ILMN_3296690	101.4957	24	6.558116	0.4792208
ILMN_3239598	90.87163	23	4.90846	0.7896104
ILMN_3247657	165.7315	20	11.31228	0
ILMN_3236694	139.445	28	7.233915	0.006493506
ILMN_3248608	95.69293	25	4.35572	0.6571429
ILMN_3292297	94.54032	28	3.502821	0.6844156
ILMN_3248406	116.7294	21	7.395391	0.1116883
ILMN_3287784	99.72275	19	5.028637	0.5337662
ILMN_3236922	87.40896	28	4.145923	0.8714285
ILMN_3206290	102.4512	19	5.827692	0.4558442
ILMN_3247123	98.3171	24	5.570031	0.5779221
ILMN_3248273	108.186	21	7.355564	0.2961039
ILMN_3245978	92.62782	27	3.274936	0.7376623
ILMN_3244333	110.193	24	6.745763	0.2428571
ILMN_3208347	105.446	22	6.714634	0.3714286
ILMN_3236746	110.605	22	9.671985	0.2272727
ILMN_3289730	215.0612	16	19.3018	0
ILMN_3247529	91.83054	32	5.045247	0.7623377
ILMN_3248423	96.15295	24	5.33768	0.6441559
ILMN_3239990	122.518	29	7.670847	0.06753246
ILMN_3235932	103.3563	28	5.791735	0.4220779
ILMN_3200157	98.39828	20	6.320504	0.5779221
ILMN_3239004	138.7266	23	11.55417	0.006493506
ILMN_3219248	102.2944	23	6.015132	0.4584416
ILMN_3284009	121.305	27	8.134517	0.07272727
ILMN_3238235	81.65759	18	3.13285	0.9597403
ILMN_3244856	86.32005	25	3.90964	0.8948052
ILMN_3242223	110.8253	20	9.378161	0.2233766
ILMN_3211028	100.5914	35	4.812662	0.512987
ILMN_3284109	95.20554	19	4.740482	0.6675324
ILMN_3274206	98.69258	22	5.242967	0.5662338
ILMN_3215156	105.7526	18	6.830183	0.3662338
ILMN_3237712	85.73734	18	3.372177	0.9012987
ILMN_3237363	97.49997	18	7.373857	0.6
ILMN_3275206	102.1412	24	5.786583	0.4610389
ILMN_3203196	100.6386	20	7.78082	0.512987
ILMN_3246766	1752.384	28	70.32976	0
ILMN_3234788	98.49857	15	6.589488	0.5753247
ILMN_3292072	90.97951	14	6.771302	0.7857143
ILMN_3249262	102.1701	29	5.568618	0.4610389
ILMN_3246092	78.97912	17	5.706847	0.9766234
ILMN_3249555	107.8498	14	9.345976	0.3025974
ILMN_3200972	110.9748	13	7.096928	0.2233766
ILMN_3282561	94.16544	24	4.159646	0.6987013
ILMN_3245654	87.09601	20	4.408705	0.8753247
ILMN_3240875	101.6935	29	5.504333	0.474026
ILMN_3249210	99.59887	25	5.571239	0.5389611
ILMN_3234783	112.6638	25	4.64199	0.1857143
ILMN_3290546	92.50997	16	7.781191	0.738961
ILMN_2069322	132.0733	21	9.834142	0.01948052
ILMN_3247608	122.9403	20	7.834671	0.06623377
ILMN_3275345	10497.17	24	819.4131	0
ILMN_3246747	113.0629	24	5.666284	0.1753247
ILMN_3235617	107.4749	20	8.604233	0.3116883
ILMN_3249261	155.8988	20	7.61196	0
ILMN_3235031	105.2218	22	7.619379	0.374026
ILMN_3238442	88.61951	12	5.200621	0.8467532
ILMN_3237655	104.9894	17	10.23799	0.3766234
ILMN_3200101	88.40952	20	6.230783	0.848052
ILMN_3290288	103.7581	26	5.319883	0.4090909
ILMN_3236065	107.2467	29	7.31424	0.3181818
ILMN_3239307	90.68467	27	4.26219	0.7948052
ILMN_3241912	109.6717	25	6.303083	0.2597403
ILMN_3238192	101.9335	18	5.314919	0.4688312
ILMN_3284020	113.0446	22	8.180889	0.1766234
ILMN_3245194	198.5672	20	14.22742	0
ILMN_3247781	208.0905	29	9.125746	0
ILMN_3249193	113.478	26	5.869629	0.1623377
ILMN_3203688	84.44769	16	6.450058	0.9194805
ILMN_3237662	131.9322	26	7.451961	0.02077922
ILMN_3200688	98.43251	27	4.357137	0.5766234
ILMN_3249520	104.9263	25	5.860594	0.3779221
ILMN_3247857	93.71858	22	3.164218	0.712987
ILMN_3238735	97.21501	21	3.642006	0.6051948
ILMN_3247390	178.9375	24	14.41669	0
ILMN_3276395	113.2058	30	6.334481	0.1675325
ILMN_3199920	106.2397	22	6.854737	0.3519481
ILMN_3235046	104.1867	21	6.080266	0.4025974
ILMN_3205988	102.6027	19	5.981731	0.4467532
ILMN_3282496	92.82925	24	5.123061	0.7311688
ILMN_3279282	97.31136	21	5.937926	0.6025974
ILMN_3238516	93.11253	24	3.344315	0.7233766
ILMN_3201715	162.5608	27	11.21878	0
ILMN_3295101	95.60455	28	3.452568	0.6597403
ILMN_3247492	92.60613	17	5.559654	0.7376623
ILMN_3248260	110.5207	26	3.46696	0.2285714
ILMN_3241431	95.76276	12	5.772344	0.6571429
ILMN_3287312	124.4533	24	10.66611	0.05194805
ILMN_3200212	109.0478	21	7.320866	0.2766234
ILMN_3239135	3950.418	18	280.2008	0
ILMN_3249578	7372.33	18	555.6372	0
ILMN_3235003	121.1956	22	9.517066	0.07272727
ILMN_3245033	97.68884	15	4.285175	0.5948052
ILMN_3217625	101.3275	23	6.27336	0.4844156
ILMN_3294146	94.69628	24	5.072462	0.6805195
ILMN_3245733	99.60239	27	5.200396	0.5389611
ILMN_3239541	102.8989	24	6.28629	0.438961
ILMN_3248180	117.2423	26	8.53237	0.1077922
ILMN_3202448	112.0894	15	8.425408	0.1961039
ILMN_3242357	180.6108	23	8.796573	0
ILMN_3275724	79.95937	25	2.910756	0.9688312
ILMN_3284177	285.2874	17	24.44559	0
ILMN_3240397	89.84783	25	5.052382	0.812987
ILMN_3240038	172.0766	24	14.51491	0
ILMN_3248541	95.71291	30	4.714709	0.6571429
ILMN_3280605	89.16258	21	4.978753	0.8311688
ILMN_3199172	96.14738	18	6.276484	0.6441559
ILMN_3248057	103.6487	24	4.796133	0.4103896
ILMN_3249199	99.11736	30	3.517087	0.5506493
ILMN_3247045	100.8379	25	5.43176	0.5038961
ILMN_3213640	287.7846	18	11.37911	0
ILMN_3241240	101.0627	16	6.193684	0.4974026
ILMN_3242673	101.0229	19	6.776231	0.5012987
ILMN_3239339	105.2084	17	8.330903	0.3753247
ILMN_3279219	1767.671	22	99.61275	0
ILMN_3240510	95.18359	21	4.857734	0.6688312
ILMN_3230464	97.71545	30	4.12517	0.5935065
ILMN_3278893	92.64861	24	4.067514	0.7376623
ILMN_3202418	130.1724	16	13.16429	0.02987013
ILMN_3236391	108.1668	17	7.069028	0.2961039
ILMN_3203534	126.4492	28	8.388439	0.04155844
ILMN_3247482	123.3294	17	9.876971	0.06363636
ILMN_3240403	90.03284	22	4.102033	0.8116883
ILMN_3238921	88.58866	25	4.141485	0.8467532
ILMN_3241783	120.9035	28	5.654099	0.07532468
ILMN_3288161	18913.43	23	660.7115	0
ILMN_3238203	124.6638	22	9.169759	0.04935065
ILMN_3279130	97.96027	14	4.660329	0.5896104
ILMN_3202653	159.3867	25	9.819745	0
ILMN_3236752	112.0117	20	8.672196	0.2025974
ILMN_3284631	103.8346	34	6.102244	0.4077922
ILMN_3201852	92.40611	23	6.47472	0.7454545
ILMN_3288268	1265.313	29	69.97804	0
ILMN_3241237	212.6591	25	14.77553	0
ILMN_3245586	103.2617	10	7.030267	0.4246753
ILMN_3293996	94.29356	23	3.667998	0.6922078
ILMN_3280402	101.6413	21	6.271024	0.4753247
ILMN_3281627	138.2036	27	11.11051	0.007792208
ILMN_3242800	98.80975	30	6.189573	0.561039
ILMN_3241296	98.60677	22	5.970376	0.5727273
ILMN_3236079	98.8325	24	3.243741	0.561039
ILMN_3246885	102.7095	24	3.728478	0.4428571
ILMN_3238401	116.9436	17	8.183872	0.1103896
ILMN_3279575	161.1319	25	10.70512	0
ILMN_3211677	139.3729	28	5.933905	0.006493506
ILMN_3288178	92.40986	17	4.766757	0.7454545
ILMN_3234436	1410.927	24	88.69905	0
ILMN_3219197	87.12405	20	4.308002	0.8753247
ILMN_3284503	86.16855	30	3.16559	0.8961039
ILMN_3279757	102.7759	22	6.400721	0.4428571
ILMN_3203444	123.9269	28	7.171441	0.05974026
ILMN_3283032	103.2971	18	5.856262	0.4246753
ILMN_3246448	85.64095	28	3.42272	0.9025974
ILMN_3247297	96.80764	27	5.645464	0.625974
ILMN_3236130	1075.82	17	104.7537	0
ILMN_3236325	108.0954	11	11.07308	0.2961039
ILMN_3241335	87.70293	25	3.619817	0.8636364
ILMN_3241679	94.5186	21	4.945846	0.6857143
ILMN_3220265	104.9433	21	6.556576	0.3779221
ILMN_3296793	102.134	35	6.186828	0.4623377
ILMN_3236507	104.1324	29	6.397171	0.4038961
ILMN_3248371	102.7484	18	7.875032	0.4428571
ILMN_3294158	111.746	27	6.636846	0.2077922
ILMN_3243644	1332.171	23	79.97564	0
ILMN_3205289	117.3739	18	9.161057	0.1064935
ILMN_3247928	113.3763	20	5.686289	0.1636364
ILMN_3236893	93.02962	26	3.70076	0.7246753
ILMN_3288157	106.7812	32	7.569491	0.3311688
ILMN_3239537	91.08022	26	6.102771	0.7857143
ILMN_3237404	2521.903	30	146.1597	0
ILMN_3200918	99.56055	17	6.552246	0.5389611
ILMN_3206866	20749.31	25	591.7376	0
ILMN_3244880	95.34534	26	4.812923	0.6649351
ILMN_3243766	100.1314	29	7.208201	0.5233766
ILMN_3282549	82.47775	18	3.65005	0.9558442
ILMN_3243283	106.6815	32	5.201888	0.3363636
ILMN_3236618	97.47001	25	4.867959	0.6
ILMN_3246585	99.23852	15	5.206252	0.548052
ILMN_3277608	81.57792	17	4.784121	0.9597403
ILMN_3245997	105.7329	21	7.864227	0.3662338
ILMN_3283203	96.91238	25	7.11295	0.6207792
ILMN_3240023	103.086	25	4.950042	0.4324675
ILMN_3249374	127.9457	19	12.00056	0.03376623
ILMN_3207537	99.68768	20	7.022968	0.5350649
ILMN_3232122	96.68893	22	6.613478	0.6298701
ILMN_3200042	99.38938	17	8.874074	0.5454546
ILMN_3235896	109.3968	15	6.182042	0.2701299
ILMN_3241527	113.573	23	7.675447	0.1623377
ILMN_3279166	129.5595	23	8.320698	0.03116883
ILMN_3201523	145.7922	19	14.18362	0.001298701
ILMN_3278004	122.1186	18	6.702127	0.07012987
ILMN_3237895	117.6071	37	6.309049	0.1038961
ILMN_3278245	98.39133	32	4.345965	0.5779221
ILMN_3201060	114.0986	26	8.613125	0.1532468
ILMN_3279531	94.44082	33	5.627409	0.687013
ILMN_3202976	100.6933	24	4.679383	0.5077922
ILMN_3295735	147.3063	31	9.419327	0.001298701
ILMN_3212312	111.6638	16	5.274176	0.2116883
ILMN_3280628	375.9437	25	22.92554	0
ILMN_3210511	103.4324	22	7.05832	0.4207792
ILMN_3287009	119.4154	19	10.19923	0.08831169
ILMN_3236628	101.9949	32	5.834274	0.4675325
ILMN_3294222	5568.163	18	331.0968	0
ILMN_3239984	103.5174	23	9.712283	0.4155844
ILMN_3248487	109.1279	29	6.080564	0.2766234
ILMN_3204472	100.3737	30	4.853818	0.5194805
ILMN_3247965	102.8029	13	6.929215	0.4428571
ILMN_3274563	96.54969	22	4.503753	0.6337662
ILMN_3290213	94.95961	24	4.460697	0.6727273
ILMN_3245046	105.7553	13	6.176085	0.3662338
ILMN_3235954	130.5589	37	6.258549	0.02857143
ILMN_3231439	101.1231	18	7.499322	0.4974026
ILMN_3204136	92.49108	16	3.869325	0.738961
ILMN_3230337	150.6298	31	7.124842	0.001298701
ILMN_3199513	106.6758	23	7.105406	0.3363636
ILMN_3211935	1488.535	23	90.9072	0
ILMN_3288437	88.58168	17	6.584138	0.8467532
ILMN_3281023	111.8111	21	8.00929	0.2064935
ILMN_3248403	222.912	28	10.37247	0
ILMN_3291501	99.99845	24	4.564299	0.5298702
ILMN_3200465	105.0375	22	6.04464	0.3766234
ILMN_3243175	4863.448	19	311.9141	0
ILMN_3242196	94.29713	18	5.724095	0.6909091
ILMN_3249491	109.1059	20	8.756657	0.2766234
ILMN_3238916	105.2643	23	5.291059	0.374026
ILMN_3213167	118.2255	18	7.921863	0.09740259
ILMN_3239548	275.8437	31	18.151	0
ILMN_3279306	8205.535	21	526.8096	0
ILMN_3202734	6674.693	24	222.6705	0
ILMN_3239806	115.7827	30	5.512782	0.1285714
ILMN_3200758	100.9268	29	5.879731	0.5012987
ILMN_3214893	482.7397	30	19.00559	0
ILMN_3294581	104.1252	16	8.215783	0.4038961
ILMN_3204661	100.2836	17	7.194502	0.5207792
ILMN_3281165	98.93154	31	3.281014	0.5558441
ILMN_3217074	88.77007	32	4.999297	0.8402597
ILMN_3293159	159.8261	19	12.11089	0
ILMN_3246839	118.3078	23	5.862203	0.09740259
ILMN_3238339	96.77232	29	3.965047	0.6272727
ILMN_3205012	115.115	24	6.528379	0.1402597
ILMN_3281517	122.4004	23	10.12348	0.06753246
ILMN_3198545	144.0941	16	9.547298	0.002597403
ILMN_3275021	97.57681	15	7.91901	0.5974026
ILMN_3289172	119.8038	19	5.52865	0.08311688
ILMN_3284424	116.7355	23	9.707236	0.1116883
ILMN_3201609	121.5951	28	7.872533	0.07142857
ILMN_3243562	101.5452	29	4.98559	0.4779221
ILMN_3235677	100.8392	15	7.716995	0.5038961
ILMN_3294800	150.32	16	12.71413	0.001298701
ILMN_3247232	103.6152	20	8.16965	0.412987
ILMN_3201530	96.61367	12	8.292118	0.6324675
ILMN_3237286	111.9095	27	5.98515	0.2051948
ILMN_3280019	5812.402	39	250.1896	0
ILMN_3201986	2170.807	25	116.9423	0
ILMN_3284845	96.83164	25	4.337554	0.6246753
ILMN_3208330	297.7669	26	11.20336	0
ILMN_3246195	89.06315	18	2.628518	0.8337662
ILMN_3242715	98.31425	37	3.9315	0.5779221
ILMN_3249093	92.64268	22	3.348516	0.7376623
ILMN_3292244	109.587	26	8.373072	0.2623377
ILMN_3201600	121.0393	25	7.449343	0.07532468
ILMN_3295874	122.8374	20	15.01811	0.06623377
ILMN_3219344	112.5601	25	6.631903	0.1857143
ILMN_3293215	95.86208	19	6.325343	0.6532468
ILMN_3244125	91.86719	20	4.628621	0.7623377
ILMN_3278626	105.3087	23	6.935807	0.3727273
ILMN_3198837	92.87836	14	5.739068	0.7311688
ILMN_3275305	108.4802	19	9.4547	0.2883117
ILMN_3239876	106.3905	29	5.612747	0.3454545
ILMN_3275267	103.0436	13	6.67739	0.4324675
ILMN_3247877	99.01587	32	5.479658	0.5519481
ILMN_3237873	95.03448	28	6.542921	0.6688312
ILMN_3243506	95.56453	17	6.733504	0.6610389
ILMN_3239198	122.1588	31	7.464675	0.07012987
ILMN_3249275	88.62805	18	5.954	0.8467532
ILMN_3240438	104.884	16	11.88656	0.3805195
ILMN_3202231	88.37847	14	4.245245	0.8506494
ILMN_3238331	95.03578	23	5.474699	0.6688312
ILMN_3292685	111.2115	23	8.078394	0.2194805
ILMN_3200438	103.6163	20	5.599922	0.412987
ILMN_3203615	99.89729	26	4.403522	0.5311688
ILMN_3289484	100.2641	25	7.071005	0.5207792
ILMN_3240938	91.63342	30	4.490863	0.7662337
ILMN_3235246	112.6751	19	7.613619	0.1857143
ILMN_3248645	100.1534	22	5.105999	0.5233766
ILMN_3292190	93.84448	22	5.823125	0.7064935
ILMN_3247110	102.1218	15	3.400083	0.4623377
ILMN_3235556	82.4888	23	1.902873	0.9558442
ILMN_3276751	95.17495	23	4.252473	0.6688312
ILMN_3205271	573.4485	27	31.12117	0
ILMN_3282529	94.3257	19	4.571596	0.6896104
ILMN_3242312	90.98204	21	5.376519	0.7857143
ILMN_3240134	88.64137	12	7.399256	0.8454546
ILMN_3214117	97.76919	16	5.747893	0.5935065
ILMN_3290622	100.8418	28	4.247937	0.5038961
ILMN_3245531	102.0407	27	7.001863	0.4636364
ILMN_3240564	93.20161	21	6.312367	0.7207792
ILMN_3239395	93.37306	26	4.418319	0.7181818
ILMN_3284463	92.0434	28	5.22669	0.761039
ILMN_3216345	104.9557	19	6.360166	0.3766234
ILMN_3242772	92.79395	17	4.325388	0.7337663
ILMN_3243002	100.573	21	6.656157	0.512987
ILMN_3248208	110.5394	25	3.927301	0.2272727
ILMN_3203916	105.3993	34	4.595567	0.3727273
ILMN_3280416	106.7211	28	6.236202	0.3350649
ILMN_3235833	96.38917	19	4.125199	0.6376624
ILMN_3216744	109.1875	20	7.945047	0.2727273
ILMN_3201290	99.10344	14	5.920657	0.5506493
ILMN_3240705	93.22646	34	3.206413	0.7207792
ILMN_3240258	101.7082	22	5.923929	0.474026
ILMN_3246102	110.5079	24	4.580333	0.2285714
ILMN_3236346	219.5602	15	14.61468	0
ILMN_3242896	116.1029	22	6.811151	0.1194805
ILMN_3276444	107.7859	31	5.063488	0.3038961
ILMN_3199970	104.1267	21	7.371887	0.4038961
ILMN_3289144	138.4392	27	5.705748	0.007792208
ILMN_3216377	102.2563	35	5.115337	0.4584416
ILMN_3294100	83.31847	23	4.98628	0.9402598
ILMN_3236120	105.9707	21	6.97383	0.3584416
ILMN_3288830	163.2312	33	7.302883	0
ILMN_3288102	88.22726	21	2.285753	0.8532467
ILMN_3217295	107.4411	26	6.996569	0.312987
ILMN_3248063	97.35425	13	7.686119	0.6025974
ILMN_3246742	122.3788	18	12.33739	0.06883117
ILMN_3245865	100.4581	30	4.356018	0.5168831
ILMN_3204434	101.4664	27	5.015685	0.4805195
ILMN_3235606	102.0974	21	4.489878	0.4623377
ILMN_3239900	104.704	29	5.822802	0.3896104
ILMN_3235817	100.9911	18	7.042696	0.5012987
ILMN_3294197	99.78869	21	6.374697	0.5337662
ILMN_3210460	87.6479	26	3.638361	0.8636364
ILMN_3232785	98.32244	16	3.218265	0.5779221
ILMN_3234349	97.44685	22	4.425971	0.6
ILMN_3198090	103.3465	21	6.929191	0.4246753
ILMN_3232995	117.533	31	5.288295	0.1064935
ILMN_3293843	87.62195	21	4.233041	0.8662338
ILMN_3246984	97.25787	25	5.348963	0.6038961
ILMN_3236570	94.87914	22	5.398685	0.6753247
ILMN_3235891	86.4236	29	2.689071	0.8922078
ILMN_3242615	103.6853	28	5.765439	0.4103896
ILMN_3242734	121.0733	28	5.748353	0.07402597
ILMN_3233263	93.20734	24	6.010707	0.7207792
ILMN_3246130	100.6818	23	5.028274	0.5090909
ILMN_3236457	107.9105	25	7.079154	0.3012987
ILMN_3241201	95.88821	23	4.825554	0.6532468
ILMN_3215886	129.5994	16	13.61339	0.03116883
ILMN_3293981	94.13569	18	4.582386	0.6987013
ILMN_3279875	112.5949	23	8.311927	0.1857143
ILMN_3239416	96.67726	13	6.834056	0.6298701
ILMN_3214985	119.3786	24	6.694801	0.08831169
ILMN_3291594	103.4358	29	6.283828	0.4207792
ILMN_3283434	113.1982	17	12.96399	0.1675325
ILMN_3274246	105.2762	27	7.722596	0.374026
ILMN_3206475	100.137	25	4.539485	0.5233766
ILMN_3282983	1877.178	26	85.04544	0
ILMN_3238823	108.7784	19	7.57484	0.2831169
ILMN_3246380	89.50844	23	4.775962	0.8233766
ILMN_3239730	108.0076	30	5.745969	0.2987013
ILMN_3247816	129.7783	6	17.9871	0.03116883
ILMN_3238137	349.1433	16	22.98752	0
ILMN_3240003	146.1755	22	6.700264	0.001298701
ILMN_3291492	109.0691	31	5.92604	0.2766234
ILMN_3199585	106.1393	21	7.162994	0.3558442
ILMN_3248334	125.2638	23	8.421131	0.04545455
ILMN_3240557	87.51311	21	4.465309	0.8701299
ILMN_3201643	549.8764	26	20.02268	0
ILMN_3246771	115.6856	21	7.013576	0.1285714
ILMN_3247520	89.58611	25	2.861531	0.8207792
ILMN_3237109	91.73785	24	4.726525	0.7623377
ILMN_3238012	101.6036	25	4.616366	0.4753247
ILMN_3249400	103.2464	22	5.213197	0.425974
ILMN_3247201	110.1937	33	4.793307	0.2428571
ILMN_3245441	113.3909	27	5.995554	0.1623377
ILMN_3296633	104.6805	22	8.111881	0.3896104
ILMN_3203186	109.5808	35	4.971455	0.2623377
ILMN_3295967	126.5807	26	11.27898	0.04155844
ILMN_3242591	119.9995	31	9.338141	0.08181818
ILMN_3239401	105.5125	17	7.600121	0.3701299
ILMN_3240147	88.60776	19	3.559225	0.8467532
ILMN_3235420	166.9001	13	19.59313	0
ILMN_3244043	105.1506	33	4.39964	0.3753247
ILMN_3199911	118.7747	31	8.267869	0.09740259
ILMN_3238915	91.011	18	6.268249	0.7857143
ILMN_3244560	97.21446	27	4.552313	0.6051948
ILMN_3243502	106.5739	26	7.015293	0.3415585
ILMN_3207563	98.08181	20	3.48621	0.5831169
ILMN_3202710	94.04826	16	5.357402	0.7
ILMN_3293885	114.5454	20	7.769463	0.1441558
ILMN_3238281	127.778	21	8.829309	0.03506494
ILMN_3243414	125.2412	13	11.65175	0.04545455
ILMN_3287106	111.5567	31	5.276737	0.212987
ILMN_3201775	97.8264	19	5.823308	0.5909091
ILMN_3235358	110.4268	21	7.93469	0.2324675
ILMN_3239117	100.3217	27	4.913678	0.5207792
ILMN_3237887	101.2558	24	6.524971	0.4883117
ILMN_3237461	113.579	20	11.35115	0.1623377
ILMN_3246781	103.201	25	7.945901	0.4272727
ILMN_3235732	104.0485	22	6.224303	0.4051948
ILMN_3244982	108.0051	21	8.012667	0.2987013
ILMN_3241411	120.9292	22	9.459643	0.07532468
ILMN_3237808	117.8666	12	11.96726	0.1012987
ILMN_3246419	101.4078	25	7.404471	0.4831169
ILMN_3275522	104.1498	24	7.070207	0.4025974
ILMN_3199052	114.8087	21	9.6146	0.1415584
ILMN_3247033	101.2565	19	6.716845	0.4883117
ILMN_3285532	126.9888	26	8.481909	0.03896104
ILMN_3237529	121.4616	19	10.67389	0.07272727
ILMN_3281327	116.2608	27	5.198397	0.1181818
ILMN_3237277	98.81166	17	5.844827	0.561039
ILMN_3210806	88.36182	20	4.082552	0.851948
ILMN_3249629	92.36266	21	3.617459	0.7480519
ILMN_3248586	105.4722	23	7.393977	0.3701299
ILMN_3235061	117.7866	23	6.964761	0.1012987
ILMN_3241182	85.82143	23	4.52056	0.9012987
ILMN_3217771	120.19	22	8.553614	0.07792208
ILMN_3244929	92.47544	21	5.561617	0.7402598
ILMN_3246988	100.3947	18	7.861625	0.5194805
ILMN_3244925	74.45377	19	2.56048	0.9987013
ILMN_3291203	95.24641	16	6.314624	0.6675324
ILMN_3212013	93.70698	13	8.358726	0.712987
ILMN_3293730	101.7356	22	4.428721	0.474026
ILMN_3244876	97.01304	27	5.513391	0.6181818
ILMN_3286235	96.58757	16	7.35195	0.6324675
ILMN_3245486	96.99614	16	6.698337	0.6181818
ILMN_3278683	105.4866	31	6.058022	0.3701299
ILMN_3218193	107.3518	25	6.477738	0.3142857
ILMN_3294235	13358.18	18	506.1992	0
ILMN_3239588	109.3393	22	7.416286	0.2727273
ILMN_3247691	99.87525	17	7.480397	0.5311688
ILMN_3239326	107.4003	39	6.183799	0.312987
ILMN_3239662	101.4236	34	5.382286	0.4818182
ILMN_3243887	101.5667	21	4.381772	0.4779221
ILMN_3246688	93.16676	20	5.132368	0.7220779
ILMN_3283015	337.1821	34	17.10079	0
ILMN_3218258	98.05958	19	5.914222	0.5857143
ILMN_3236524	94.17043	24	5.40133	0.6987013
ILMN_3240715	115.6145	14	8.424172	0.1298701
ILMN_3235549	94.78075	19	4.157298	0.6792208
ILMN_3246078	89.18096	15	6.265861	0.8311688
ILMN_3294965	106.6952	22	6.261591	0.3350649
ILMN_3295894	96.25793	28	3.907337	0.6402597
ILMN_3209771	104.3477	24	5.210449	0.3974026
ILMN_3238652	129.3172	21	6.253868	0.03116883
ILMN_3276409	119.973	33	8.239261	0.08181818
ILMN_3292892	128.3439	20	9.40983	0.03116883
ILMN_3216382	99.65983	31	3.994044	0.5376623
ILMN_3296884	161.3481	25	9.057341	0
ILMN_3277365	14969.79	26	763.1741	0
ILMN_3210416	95.17626	20	3.996972	0.6688312
ILMN_3291253	108.9713	23	7.939296	0.2779221
ILMN_3240617	107.7736	25	7.083608	0.3064935
ILMN_3240082	109.7583	22	6.620859	0.2532468
ILMN_3282892	88.86233	23	4.216237	0.8389611
ILMN_3243032	100.444	25	6.5436	0.5168831
ILMN_3292122	122.5583	24	9.674664	0.06753246
ILMN_3288760	109.5032	24	6.956948	0.2662338
ILMN_3212262	113.3432	18	8.874827	0.1636364
ILMN_3242837	106.479	13	9.369127	0.3428572
ILMN_3236330	108.7091	16	9.89414	0.2844156
ILMN_3239667	107.3381	20	6.566193	0.3142857
ILMN_3248278	77.07598	19	3.26656	0.9896104
ILMN_3292678	10746.88	22	342.909	0
ILMN_3204667	109.4093	21	7.418541	0.2701299
ILMN_3234746	86.46508	30	4.251432	0.8909091
ILMN_3275936	522.4254	19	45.44465	0
ILMN_3249085	97.49503	17	4.795131	0.6
ILMN_3218529	106.8105	23	7.110436	0.3298701
ILMN_3274528	93.90363	12	5.170386	0.7064935
ILMN_3291287	114.4267	32	6.242932	0.1454545
ILMN_3211055	90.75865	21	4.626054	0.7922078
ILMN_3274814	111.2542	26	8.599712	0.2194805
ILMN_3238099	136.3356	20	9.099961	0.01298701
ILMN_3243370	108.973	12	10.17568	0.2779221
ILMN_3239361	210.5908	25	13.24361	0
ILMN_3248462	93.85649	29	4.270502	0.7064935
ILMN_3212016	101.1032	27	5.004036	0.4974026
ILMN_3246556	117.6101	19	9.032475	0.1038961
ILMN_3203821	101.6161	19	8.733874	0.4753247
ILMN_3280323	87.00992	28	3.015184	0.8805195
ILMN_3274380	99.56731	20	7.497653	0.5389611
ILMN_3205264	110.496	18	8.92484	0.2298701
ILMN_3249333	103.9737	16	7.613183	0.4064935
ILMN_3277511	123.8792	18	9.36241	0.05974026
ILMN_3201034	104.7282	28	6.47719	0.387013
ILMN_3287266	290.2903	29	15.51737	0
ILMN_3235357	194.2612	27	12.87382	0
ILMN_3238852	82.06232	14	2.838736	0.9571428
ILMN_3247769	89.41124	28	4.04959	0.825974
ILMN_3241768	88.19418	22	3.244308	0.8532467
ILMN_3241117	108.5413	21	9.094826	0.2883117
ILMN_3243291	749.2248	23	44.965	0
